"","logFC","AveExpr","t","P.Value","adj.P.Val","B","hu_gene_name"
"220365_at",-0.0166957186728044,3.44995800398245,-0.252259511734192,0.804499927493437,0.944443112427097,-6.02955280989172,"ALLC"
"211250_s_at",0.0153891731674181,4.24232343237301,0.252220396976954,0.804529560644691,0.944443112427097,-6.02956276954121,"SH3BP2"
"219621_at",0.022725544761114,4.98235961435599,0.252209111186186,0.804538110763252,0.944443112427097,-6.02956564291702,NA
"35201_at",0.0113938015581212,10.49988362288,0.252206867657353,0.804539810464479,0.944443112427097,-6.02956621410697,"HNRNPL"
"202553_s_at",-0.0123669256116071,8.62068959733513,-0.252084334981358,0.804632642983983,0.944487806328279,-6.02959740260034,"SYF2"
"219438_at",0.0206782525599073,3.87604872938977,0.251697581074452,0.80492567336507,0.944767472895593,-6.02969574539284,"NKAIN1"
"209219_at",-0.00905997478195085,10.2490672079497,-0.251615490660277,0.804987874416583,0.944776187938025,-6.02971659989103,"NELFE"
"220923_s_at",0.0171696827036929,3.83526464164263,0.251430465369679,0.805128075683316,0.944804727285017,-6.02976357956804,"PNMA3"
"202088_at",-0.011300900720487,10.162557313041,-0.251428783061965,0.805129350468927,0.944804727285017,-6.02976400656489,"SLC39A6"
"219356_s_at",-0.0141898917985253,10.376386769985,-0.25136652964909,0.805176524023797,0.944804727285017,-6.0297798054959,"CHMP5"
"217493_x_at",-0.0231554077756918,3.57509797009188,-0.250715953553991,0.805669555907398,0.945023049667311,-6.02994467954368,"NCR2"
"209526_s_at",-0.0145405847349629,8.15603303438561,-0.250481747112435,0.805847067671997,0.945023049667311,-6.03000393034726,"HDGFL3"
"205004_at",-0.0121527126704487,8.26411577674782,-0.250325361779508,0.805965602776033,0.945023049667311,-6.03004346300578,"NKRF"
"208526_at",-0.0175864133902528,3.57181225863283,-0.250315851024524,0.805972811785225,0.945023049667311,-6.0300458664412,"OR2F1"
"212714_at",0.0135639555441473,9.21755676312322,0.250314853004886,0.805973568270157,0.945023049667311,-6.03004611864262,"LARP4"
"220915_s_at",-0.0141305298281969,3.87361830214735,-0.250290022778362,0.805992389299589,0.945023049667311,-6.03005239296629,"CU633906.5"
"204503_at",0.0179435725344529,3.41471276623777,0.250280780450026,0.80599939491126,0.945023049667311,-6.03005472824299,"EVPL"
"208941_s_at",-0.0107679244914286,8.59520250282462,-0.250273432249797,0.806004964801163,0.945023049667311,-6.03005658486577,"SEPHS1"
"212478_at",0.0265731345510083,5.9756379993876,0.250209403017559,0.806053499021811,0.945023049667311,-6.03007276043733,"RMND5A"
"219786_at",0.0156775419305578,4.2816164318891,0.250177206434494,0.806077904376618,0.945023049667311,-6.03008089264383,"TESMIN"
"201503_at",-0.0118139321931525,9.87541418858209,-0.250174870577872,0.806079674989114,0.945023049667311,-6.0300814825937,"G3BP1"
"203345_s_at",0.0100114431099402,10.6302802862841,0.250160086843068,0.806090881295661,0.945023049667311,-6.03008521628464,"MTF2"
"206115_at",0.0186801047560794,3.26287693877671,0.250157271218806,0.806093015588728,0.945023049667311,-6.03008592735695,"EGR3"
"201507_at",-0.0112440749462037,8.72754755979925,-0.250085884354424,0.806147128632069,0.945023049667311,-6.03010395311604,"PFDN1"
"212262_at",-0.0150099072418034,6.90399897905266,-0.250017888023364,0.806198672523786,0.945023049667311,-6.03012111799887,"QKI"
"220562_at",0.0192862417312285,3.44694920687962,0.249964390591853,0.806239226336647,0.945023049667311,-6.03013461955302,"CYP2W1"
"220775_s_at",0.0136966078592251,3.25381394697318,0.249755772487631,0.806397375146157,0.945144191799464,-6.03018724274823,"UEVLD"
"220875_at",0.011369360978989,3.30470414040599,0.249671271907683,0.806461435683898,0.945155048085607,-6.03020854534127,NA
"210552_s_at",-0.0187064718004792,3.79390847061032,-0.249371521412086,0.806688690456629,0.945188238516474,-6.03028405483138,"RALGPS1"
"200924_s_at",-0.0145063914584612,8.6821727494093,-0.24918086144955,0.806833248058296,0.945188238516474,-6.03033203680547,"SLC3A2"
"217040_x_at",0.0223707676787171,3.7358073146057,0.24914422777931,0.806861024395946,0.945188238516474,-6.03034125196456,NA
"220329_s_at",-0.018658166887462,7.17339368924979,-0.249129978159515,0.806871828798678,0.945188238516474,-6.030344836078,"RMND1"
"209844_at",0.0174464937479183,3.41846465866918,0.249104918124274,0.806890830016335,0.945188238516474,-6.0303511387717,"HOXB13"
"215865_at",-0.0185595551875309,3.59280558115933,-0.24896872086397,0.806994100789672,0.945188238516474,-6.03038538191434,NA
"208611_s_at",-0.0114112662321103,8.12288331939173,-0.24896502244736,0.80699690514446,0.945188238516474,-6.0303863115231,"SPTAN1"
"200999_s_at",-0.0101233382951216,7.78941243346664,-0.24894348410919,0.8070132368211,0.945188238516474,-6.03039172498094,"CKAP4"
"216697_at",-0.0154125748531787,3.26502072447487,-0.248851474566347,0.807083005098484,0.945188238516474,-6.03041484548547,"TRIO"
"201347_x_at",-0.010009509413876,9.4652558013202,-0.248845939910322,0.807087201928553,0.945188238516474,-6.03041623598469,"GRHPR"
"213479_at",-0.0189774126468225,3.83340891720577,-0.24883888134886,0.807092554317639,0.945188238516474,-6.03041800929781,"NPTX2"
"202135_s_at",0.0166106709396189,7.01017550122657,0.248708325129264,0.807191554722753,0.945239998360923,-6.0304507997798,"ACTR1B"
"211302_s_at",0.0195929004674723,3.36737307257947,0.248520928521188,0.807333663023084,0.94528798166808,-6.0304978364866,"PDE4B"
"203593_at",-0.013171868803645,8.86897883487537,-0.248442758237353,0.80739294391053,0.94528798166808,-6.03051744691129,"CD2AP"
"209112_at",-0.0158711397633414,8.28797803983223,-0.248363169864824,0.807453301475349,0.94528798166808,-6.03053740680944,"CDKN1B"
"203791_at",0.0137374789108672,6.06568387845928,0.248307453431091,0.807495555996013,0.94528798166808,-6.03055137611453,"DMXL1"
"200654_at",-0.0108692470612285,9.80050669780976,-0.248243084233075,0.807544373421639,0.94528798166808,-6.03056751098718,"P4HB"
"210030_at",-0.0151759133686032,3.41023855661356,-0.248220680946009,0.807561364209135,0.94528798166808,-6.03057312565397,NA
"200844_s_at",-0.00935603419959983,10.6307322351282,-0.247627647413685,0.808011161018933,0.945599651872248,-6.03072156797866,"PRDX6"
"205566_at",0.0226970733317754,5.38043119528475,0.247376063613393,0.808202000513637,0.945599651872248,-6.03078443567816,"ABHD2"
"207460_at",0.0165945795522464,3.30035810618029,0.24734294868237,0.808227120867728,0.945599651872248,-6.03079270597665,"GZMM"
"210753_s_at",-0.0136388697274479,3.41764716868901,-0.247272911003907,0.80828025083562,0.945599651872248,-6.03081019394416,"EPHB1"
"214646_at",0.0129281688275814,3.4420056011406,0.247250565493435,0.808297202150185,0.945599651872248,-6.03081577244489,"H3C12"
"213569_at",-0.0196844550225399,4.43214405942967,-0.247243033053606,0.808302916285032,0.945599651872248,-6.03081765278705,"VASH1-AS1"
"213430_at",-0.0157894103553417,3.83494138918766,-0.24718385536652,0.808347809077533,0.945599651872248,-6.0308324234893,"RUFY3"
"206225_at",0.0203527680904557,3.50709465505884,0.247124622095887,0.808392744737722,0.945599651872248,-6.03084720455673,"ZNF507"
"211173_at",-0.0170465569658167,3.60743279278256,-0.247023234911578,0.808469660910933,0.945599651872248,-6.03087249656376,NA
"210445_at",-0.0176628381352581,4.87227634954435,-0.246932534338665,0.808538471555755,0.945599651872248,-6.03089511397784,"FABP6"
"203406_at",-0.00932120817561613,9.64183919736245,-0.246908899975331,0.808556402206238,0.945599651872248,-6.03090100617413,"MFAP1"
"216793_x_at",-0.00973545157756239,3.27649036885501,-0.246783992282586,0.808651167610061,0.945599651872248,-6.03093213717086,NA
"215209_at",-0.0307412932902765,3.80626372160814,-0.246744000917088,0.808681509057259,0.945599651872248,-6.0309421010009,"SEC24D"
"203722_at",0.0232713941257299,5.61246719373587,0.246726601482852,0.808694710106931,0.945599651872248,-6.0309464355623,"ALDH4A1"
"212761_at",-0.0158805205421449,7.64809753975005,-0.24652446665374,0.808848075380238,0.945599651872248,-6.0309967693591,"TCF7L2"
"214185_at",-0.0214578537882401,5.00370979637674,-0.246504518265485,0.808863211215001,0.945599651872248,-6.0310017345111,"KHDRBS1"
"212960_at",-0.0210014527495598,3.96507848781553,-0.24645372381714,0.808901751848831,0.945599651872248,-6.03101437544706,"TBC1D9"
"200712_s_at",0.0105984351398814,9.52742881022434,0.246339847250593,0.808988158339829,0.945599651872248,-6.03104270590318,"MAPRE1"
"207911_s_at",-0.011985239680289,3.71971104315011,-0.246290219423952,0.809025815415489,0.945599651872248,-6.0310550483609,"TGM5"
"200735_x_at",0.00886848330667563,13.2098766790484,0.24626805687339,0.809042632285588,0.945599651872248,-6.03106055939898,"NACA"
"220312_at",-0.013986602855868,3.23651522644748,-0.246238165673392,0.809065313784401,0.945599651872248,-6.03106799149891,"FAM83E"
"208601_s_at",-0.0138833240318251,3.26904609217508,-0.246117232528876,0.809157079899499,0.945599651872248,-6.03109805099691,"TUBB1"
"216203_at",0.02365210230274,3.51256306922421,0.246109312440651,0.809163089898045,0.945599651872248,-6.03110001912679,"SPTLC2"
"213598_at",-0.017214926402625,7.87565121306876,-0.246076455284889,0.809188023018697,0.945599651872248,-6.03110818340975,"KIF2A"
"221991_at",-0.0156315698256228,3.93651772620153,-0.246063020487465,0.809198217859136,0.945599651872248,-6.03111152135128,"NXPH3"
"220727_at",0.0249012619970486,3.96845034281276,0.245946801615781,0.80928641070443,0.94563864316984,-6.03114038896358,"KCNK10"
"203524_s_at",0.0100968836653875,7.58140842890637,0.245641288608148,0.809518262479204,0.945689167956961,-6.0312162108984,"MPST"
"215257_at",-0.0131117608844087,3.70780954188759,-0.24553275268478,0.809600634133747,0.945689167956961,-6.03124312476037,"ERGIC3"
"211693_at",0.0241177594588746,4.17822795707218,0.245501139288401,0.80962462707068,0.945689167956961,-6.03125096177852,NA
"212361_s_at",0.0197252833926632,7.77361163797439,0.245482668720131,0.809638645371043,0.945689167956961,-6.03125554020299,"ATP2A2"
"203719_at",0.0145503217309582,7.85192001891601,0.245374428753746,0.809720795822955,0.945689167956961,-6.03128236351247,"ERCC1"
"219492_at",0.0114122990187932,8.71516049373338,0.245322378504553,0.809760301020005,0.945689167956961,-6.03129525808531,"CHIC2"
"207844_at",-0.0171343207869631,3.32706222404947,-0.24531979748147,0.809762259983814,0.945689167956961,-6.03129589741977,"IL13"
"211178_s_at",0.0188511729573148,4.53464771697075,0.245311863702056,0.809768281630123,0.945689167956961,-6.03129786262145,"PSTPIP1"
"222383_s_at",-0.0151012774888319,3.35010270269439,-0.245131773240322,0.809904971558125,0.945784762994891,-6.03134245418978,"ALOXE3"
"212070_at",-0.0130531419737332,3.30099083770123,-0.244880866229608,0.810095422475992,0.945936771263525,-6.0314045262902,"ADGRG1"
"208168_s_at",-0.0130786568316391,3.3429151596627,-0.244815780900057,0.810144827522309,0.945936771263525,-6.0314206175155,"CHIT1"
"207016_s_at",0.0189604914550589,7.11721029131238,0.24473377782728,0.810207075704015,0.945945416756438,-6.03144088532607,"ALDH1A2"
"211406_at",-0.0159119096912853,7.11995536287891,-0.243903998758678,0.81083703234286,0.946616835917804,-6.03164559426108,NA
"212043_at",0.0124847876458733,9.66980104533722,0.243809487892144,0.810908792304891,0.946617814205953,-6.03166886665871,"TGOLN2"
"207385_at",-0.0173202477588702,3.45494242347385,-0.243570298269856,0.811090411451778,0.946617814205953,-6.03172772487633,"TFDP3"
"209659_s_at",-0.00915347347031353,9.10474633566886,-0.243562794168282,0.81109610957617,0.946617814205953,-6.0317295705102,"CDC16"
"209816_at",-0.0153598850602621,3.3536602050005,-0.243541381870452,0.811112368737072,0.946617814205953,-6.03173483655525,"PTCH1"
"217696_at",0.0119694403684766,3.65077382370234,0.243529130304156,0.81112167185159,0.946617814205953,-6.03173784944445,"FUT7"
"210896_s_at",0.0172480791512748,4.87046460209206,0.243455580489346,0.811177521851424,0.946617814205953,-6.03175593356099,"ASPH"
"204917_s_at",0.0122639165924639,5.27681050940365,0.243396942125235,0.811222049616082,0.946617814205953,-6.03177034743438,"MLLT3"
"206186_at",-0.0127795499087365,3.70428070950831,-0.243061490400009,0.811476792047385,0.946851015372297,-6.03185273853652,"MPP3"
"207249_s_at",-0.0125271064547056,3.64583174010864,-0.242860987703839,0.811629064611105,0.946929808830318,-6.03190193070709,"SLC28A2"
"219639_x_at",-0.0117557200913683,8.49979593135765,-0.242827994939095,0.811654121854558,0.946929808830318,-6.03191002143479,"PARP6"
"208443_x_at",0.0238656653778134,4.09279099250339,0.242594278783297,0.811831630011872,0.947030391721699,-6.03196730382874,"SHOX2"
"203673_at",0.0146236089757281,3.24050673667004,0.242498172798467,0.811904625926378,0.947030391721699,-6.03199084295159,"TG"
"206442_at",-0.0173727277848266,3.55673581846119,-0.242497606840293,0.811905055797122,0.947030391721699,-6.03199098154366,"SEMG1"
"205973_at",0.0131509658437104,3.98423639164996,0.242339272243543,0.812025320531617,0.947055234777081,-6.03202974199323,NA
"217122_s_at",-0.0102343282217297,8.25539820881449,-0.242311209455471,0.812046636435796,0.947055234777081,-6.03203660917071,"SLC35E2B"
"211597_s_at",-0.0122282027907459,3.3370765060219,-0.242252701268787,0.812091078522323,0.947055234777081,-6.03205092403357,"HOPX"
"52078_at",0.0144324127397831,6.9616089432317,0.242042100929626,0.812251053466703,0.947153042240749,-6.03210242204732,"TMEM222"
"214345_at",0.0107082492213735,3.30924354732885,0.241927140842874,0.812338382417353,0.947153042240749,-6.03213051445804,"EDIL3-DT"
"214730_s_at",0.00903717130163235,9.34558896877399,0.241840687610726,0.812404057961854,0.947153042240749,-6.03215163202919,"GLG1"
"201076_at",-0.00961360133310023,8.60535762003061,-0.241738518906594,0.812481673898021,0.947153042240749,-6.03217657870787,"SNU13"
"209597_s_at",0.0182621671185229,3.92353256765035,0.241720468831396,0.812495386465066,0.947153042240749,-6.03218098493447,"PNMA2"
"214681_at",-0.029862378301376,3.71108141488038,-0.241664366255221,0.812538007766307,0.947153042240749,-6.03219467812283,"GK"
"214299_at",-0.0168076976894167,5.96173872006522,-0.241628026396841,0.812565615598509,0.947153042240749,-6.03220354606131,"TOP3A"
"202166_s_at",-0.0111604557228672,8.99091963572296,-0.24156400003718,0.812614257831552,0.947153042240749,-6.03221916706155,"PPP1R2"
"201342_at",-0.0110399840454626,8.67384306486081,-0.241327366334294,0.812794040621464,0.947190846332929,-6.03227686478384,"SNRPC"
"211631_x_at",-0.0182154106616282,4.80001398960861,-0.241325581525862,0.812795396673823,0.947190846332929,-6.03227729975561,"B4GALT1"
"204632_at",0.0145710033401819,6.27942595646023,0.241236939156632,0.812862745690614,0.947190846332929,-6.03229889858189,"RPS6KA4"
"211484_s_at",0.0245528643186349,3.41955601831995,0.241078440039301,0.812983174547318,0.947190846332929,-6.03233749927494,"DSCAM"
"207494_s_at",-0.0106718725183635,5.34431340968523,-0.241003614940802,0.813040028942701,0.947190846332929,-6.03235571335473,"ZNF76"
"209853_s_at",-0.0093687815451554,9.63425185877219,-0.240976556692181,0.813060588895817,0.947190846332929,-6.0323622985495,"PSME3"
"217976_s_at",0.0113700750206238,7.37510367542757,0.240944516775849,0.813084934306757,0.947190846332929,-6.03237009519024,"DYNC1LI1"
"203155_at",-0.0144875547012217,6.77206552992885,-0.240922432826754,0.813101714829857,0.947190846332929,-6.03237546853286,"SETDB1"
"204452_s_at",0.0131348358361665,4.78478063632092,0.24084387166956,0.813161410419536,0.947190846332929,-6.03239457963515,"FZD1"
"200945_s_at",-0.0118282144395244,8.80648868463788,-0.240798546468501,0.813195851837779,0.947190846332929,-6.03240560281467,"SEC31A"
"207670_at",-0.0140610460545061,3.37859513195734,-0.240670548560562,0.813293116218685,0.947240169392928,-6.03243672105678,"KRT85"
"37953_s_at",0.0138987610771979,4.06542630341257,0.240509257000101,0.813415684678348,0.947248267463489,-6.03247591013661,"ASIC1"
"201911_s_at",-0.0171517162340176,3.67600577406893,-0.240346465710654,0.813539397953852,0.947248267463489,-6.03251543719677,"FARP1"
"216092_s_at",-0.0229825436214959,4.34880035462523,-0.240259281677761,0.813605655602204,0.947248267463489,-6.03253659528527,"SLC7A8"
"218674_at",-0.0289729966380718,6.01430474165899,-0.240210702202988,0.813642575410353,0.947248267463489,-6.03254838139963,"TRAPPC13"
"221078_s_at",0.0254741170132217,5.84164130914845,0.240158856186789,0.813681978257194,0.947248267463489,-6.03256095741986,"CCDC88A"
"201236_s_at",0.0143567465987078,4.66165702341688,0.24010867285867,0.813720117963657,0.947248267463489,-6.03257312756729,"BTG2"
"216018_at",-0.0168503576039029,3.52033502050874,-0.240042136227871,0.813770687059048,0.947248267463489,-6.03258925972784,NA
"40016_g_at",0.0179496363520695,5.54024337122313,0.240006493534756,0.813797776533088,0.947248267463489,-6.03259789966547,"MAST4"
"219850_s_at",0.0181876284585619,3.29725482554772,0.239878758433309,0.813894860922225,0.947248267463489,-6.03262885274017,"EHF"
"209196_at",-0.00864523249851347,6.91320602974139,-0.239773332954007,0.813974991391762,0.947248267463489,-6.03265438738839,"WDR46"
"203425_s_at",0.0162542433197552,3.98123342601169,0.239655930613304,0.814064227626497,0.947248267463489,-6.03268280980383,"IGFBP5"
"213927_at",-0.0170842558628244,5.68047293182337,-0.239614884728751,0.814095426786358,0.947248267463489,-6.03269274351493,"MAP3K9"
"221793_at",0.0155204638005414,3.82480039854849,0.239612676937803,0.81409710494738,0.947248267463489,-6.03269327778518,NA
"217358_at",-0.0174080698142311,3.36765556463117,-0.23960547227911,0.814102581277446,0.947248267463489,-6.03269502122918,"DNAJC16"
"208269_s_at",-0.0114218578948685,3.41946118442927,-0.239577479678198,0.814123858817183,0.947248267463489,-6.03270179462128,"ADAM28"
"213442_x_at",0.0156247362604003,3.54814054199677,0.239494253567775,0.814187120964466,0.947257973854645,-6.03272192827602,NA
"205021_s_at",-0.0183874707615883,5.51251021229658,-0.23927901715904,0.814350733519008,0.947277230349808,-6.03277396505745,"FOXN3"
"204738_s_at",0.0130304345703766,5.31451018865314,0.23921135758537,0.814402166989729,0.947277230349808,-6.03279031323915,NA
"206246_at",-0.0183110721363008,4.63471486973763,-0.239144874047175,0.814452707326691,0.947277230349808,-6.03280637279744,"PFKFB4"
"208836_at",-0.00978598396040277,11.0704221913682,-0.239137419323806,0.814458374410536,0.947277230349808,-6.03280817326145,"ATP1B3"
"34063_at",-0.0154523919010678,5.43840942352861,-0.239047689189627,0.814526588141976,0.947277230349808,-6.03282984050823,"RECQL5"
"211331_x_at",0.0172399427116948,3.67496098905504,0.239027617983354,0.814541846684273,0.947277230349808,-6.03283468602393,"HFE"
"219662_at",0.0108163067608739,8.04624691171066,0.238905431007284,0.814634737412081,0.947277230349808,-6.03286417524508,"C2orf49"
"213821_s_at",-0.0161619701534432,3.38941100327528,-0.238841370925207,0.814683439238608,0.947277230349808,-6.03287962985499,"AC244197.2"
"207842_s_at",0.00908705052962172,8.01299279183618,0.238822269607931,0.814697961213419,0.947277230349808,-6.0328842372868,"CASC3"
"218393_s_at",-0.0108233971867545,7.47754934258032,-0.238580567697115,0.814881723705171,0.947427028679932,-6.03294250668276,"SMU1"
"220908_at",-0.0142984132221544,3.29723153941094,-0.238241171291914,0.815139781001197,0.947577177240772,-6.03302422948034,"CCDC33"
"216321_s_at",0.0147940257249485,7.39535666350746,0.23820857403909,0.8151645672296,0.947577177240772,-6.03303207245697,"NR3C1"
"206531_at",0.0162083998683793,5.18884991100852,0.238193957247744,0.815175681580391,0.947577177240772,-6.03303558894622,"DPF1"
"206095_s_at",0.0101048226332018,9.75920287433191,0.237964704889557,0.815350006437844,0.947715945214633,-6.03309071419646,"SRSF10"
"217834_s_at",-0.0117222248144794,9.34404520971079,-0.237789591357986,0.81548317064577,0.947791640414714,-6.03313278595112,"SYNCRIP"
"213061_s_at",-0.0142873721846186,8.55545651679995,-0.237671321731587,0.81557311153844,0.947791640414714,-6.03316118334671,"NTAN1"
"201753_s_at",-0.0124350118290609,9.34373184723495,-0.237662287613382,0.815579981855009,0.947791640414714,-6.03316335192818,"ADD3"
"216674_at",-0.0165453297851265,3.33998438486043,-0.237521726263829,0.815686878760813,0.947852003292225,-6.03319708223911,"HES2"
"219416_at",0.0194318007357181,3.66465495370777,0.237190138341452,0.815939066458615,0.948058230992451,-6.03327657453433,"SCARA3"
"213229_at",0.0251775344844196,6.13114271496173,0.237143835787128,0.815974283342007,0.948058230992451,-6.03328766598477,"DICER1"
"203514_at",-0.0159675554458137,6.78766717846595,-0.236804779310248,0.816232176119796,0.94829398987702,-6.03336881914411,"MAP3K3"
"207698_at",-0.01673295500554,3.32873853485337,-0.236524690118116,0.816445233930672,0.948477631497019,-6.03343577164254,"LINC01558"
"218662_s_at",-0.0108313003227188,9.5991257771377,-0.236253857090188,0.816651265100291,0.948621374027045,-6.03350043682593,"NCAPG"
"215574_at",-0.0122685551089864,3.52071124595726,-0.236145384846087,0.816733787281079,0.948621374027045,-6.03352631549019,NA
"209251_x_at",-0.00849742870655016,12.9366666412018,-0.236124925362547,0.816749352448401,0.948621374027045,-6.03353119527128,"TUBA1C"
"208009_s_at",0.0166944599232757,4.69155863736573,0.236072860753009,0.816788962527577,0.948621374027045,-6.03354361128396,"ARHGEF16"
"218333_at",0.0127278326907878,8.6653441728967,0.235770935867137,0.817018673300073,0.948748189020132,-6.03361555874281,"DERL2"
"216532_x_at",-0.0107842145513468,7.85277599021248,-0.235723743008053,0.817054580192438,0.948748189020132,-6.0336267963555,"GLRX3P2"
"220856_x_at",-0.011834666448747,8.05391407887958,-0.235712450085903,0.817063172524643,0.948748189020132,-6.03362948510708,NA
"201821_s_at",0.0133938517956293,9.76258606440814,0.235507136184148,0.817219391904421,0.948762696966387,-6.03367834637935,"TIMM17A"
"203955_at",0.0114586474613663,3.39311249486252,0.235504879364127,0.817221109119959,0.948762696966387,-6.03367888323012,"PPP1R26"
"209914_s_at",-0.0119606827910275,3.26270626477565,-0.235451302088328,0.817261876383187,0.948762696966387,-6.03369162665686,"NRXN1"
"212771_at",-0.0131976945466251,5.55981864049445,-0.23540685711343,0.817295695241569,0.948762696966387,-6.03370219577161,"FAM171A1"
"210247_at",0.0145476073592469,3.99996672791292,0.235089329980288,0.817537317454353,0.948979315664088,-6.03377764686976,"SYN2"
"213259_s_at",0.010214183093279,3.67421837236913,0.235016043372138,0.817593087619904,0.948980186760976,-6.03379504695753,"SARM1"
"210531_at",0.0207729338675151,4.33194505157343,0.234918714640478,0.817667155116533,0.949002294021261,-6.03381814693394,"NR2C1"
"218008_at",-0.0136406478317915,8.31382046067204,-0.234686474581397,0.817843897892786,0.949107236260792,-6.03387322839351,"TMEM248"
"219889_at",0.0159649076687322,6.65128955469592,0.23459439069493,0.817913979785227,0.949107236260792,-6.03389505339994,"FRAT1"
"206613_s_at",-0.0217990285575338,6.64397456221376,-0.234582991587889,0.817922655367602,0.949107236260792,-6.03389775453675,"TAF1A"
"201626_at",0.0168032374028213,11.3039427099197,0.234381323311306,0.818076144266923,0.949189948188253,-6.03394552040645,"INSIG1"
"202776_at",0.0108444435375857,9.62672406779491,0.23425499562855,0.818172295693147,0.949189948188253,-6.03397542082564,"DNTTIP2"
"210155_at",-0.0130222957320964,3.40762441000146,-0.234224569250167,0.818195454488908,0.949189948188253,-6.03398262003678,"MYOC"
"207349_s_at",-0.0104242622856573,3.34762760688364,-0.234200121955281,0.818214062480458,0.949189948188253,-6.03398840385993,"UCP3"
"217154_s_at",0.00945336393999974,3.42093980141977,0.233860125916555,0.818472861314789,0.949190260465243,-6.03406877919606,"EDN3"
"220192_x_at",-0.0146660651518627,4.40658397220248,-0.233699604810643,0.818595054710131,0.949190260465243,-6.03410668626758,"SPDEF"
"212435_at",0.0124124736705268,8.15490852459673,0.233623735679197,0.818652810230994,0.949190260465243,-6.03412459378457,"TRIM33"
"212828_at",0.0198040776069201,6.05919692721412,0.233611640553491,0.818662017769453,0.949190260465243,-6.03412744808418,"SYNJ2"
"209704_at",-0.0111845043863252,7.73161223238411,-0.233608066193017,0.818664738793328,0.949190260465243,-6.03412829156085,"MTF2"
"203169_at",0.0130880681363858,5.89465243586931,0.233602719527606,0.818668809009669,0.949190260465243,-6.0341295532417,"RGP1"
"220454_s_at",0.0169415298857097,3.35132017257046,0.233582604431336,0.818684121928486,0.949190260465243,-6.03413429965051,"SEMA6A"
"218470_at",-0.00896153773423136,8.52673867642555,-0.233500456445643,0.818746659112031,0.949190260465243,-6.03415367928793,"YARS2"
"201962_s_at",0.0163191811949426,6.21747002247523,0.233438982201848,0.818793458736266,0.949190260465243,-6.03416817733324,"RNF41"
"207227_x_at",0.0119680392770532,3.70667663937458,0.233409590241594,0.818815834745791,0.949190260465243,-6.03417510777594,"RFPL2"
"205497_at",0.0148686240148559,6.30373037899697,0.233283817082994,0.81891158731721,0.949190260465243,-6.0342047545334,"ZNF175"
"218945_at",0.0114469219669395,8.47086351090593,0.23307167557439,0.819073099912653,0.949190260465243,-6.03425472378869,"METTL22"
"220955_x_at",-0.0123221786438405,5.33100697233412,-0.232975582108116,0.819146262870229,0.949190260465243,-6.03427734345945,"RAB23"
"212182_at",0.0158473160920513,3.29352878359593,0.232917884249778,0.819190193293755,0.949190260465243,-6.03429092065085,"NUDT4"
"217242_at",-0.015173164107738,3.35093359505995,-0.23286764074606,0.81922844857865,0.949190260465243,-6.03430274100122,"ZNF154"
"205756_s_at",-0.0119964490776957,8.22110766451333,-0.232811439115433,0.819271240933261,0.949190260465243,-6.03431596007097,"F8"
"201007_at",0.0102343792249386,9.86122672923398,0.232809654468885,0.819272599786683,0.949190260465243,-6.03431637978216,"HADHB"
"214488_at",0.0142507849318287,3.51691810238127,0.23277373556552,0.819299949041582,0.949190260465243,-6.03432482647149,"RAP2B"
"222204_s_at",-0.0134276896894289,8.66846686299385,-0.23277059742674,0.819302338484626,0.949190260465243,-6.0343255643748,"RRN3"
"218017_s_at",0.0174668288595006,6.39393680472536,0.232705184161378,0.819352145906645,0.949190260465243,-6.0343409434318,"HGSNAT"
"222291_at",0.0243082145419712,4.28585345721472,0.232618392415863,0.819418232728177,0.949190260465243,-6.03436134208145,"FAM149A"
"204127_at",0.010135236352676,10.4404605157339,0.232538124748116,0.819479353114694,0.949190260465243,-6.03438020066004,"RFC3"
"220905_at",-0.0188688731834552,4.85739194971055,-0.232537189290176,0.819480065432974,0.949190260465243,-6.03438042040421,NA
"216586_at",-0.0104307617659226,3.27501688629982,-0.232427909128312,0.819563279565839,0.949222901286032,-6.03440608487611,NA
"219411_at",-0.0223803785793293,4.01691370809528,-0.232274769472415,0.819679895410683,0.949294221180652,-6.03444202962652,"ELMO3"
"208159_x_at",-0.0130884454108507,7.91940601530393,-0.232092327981933,0.819818830380256,0.949391378165615,-6.03448482139296,"DDX11"
"215898_at",-0.0215208969700778,5.39955543978164,-0.231884835022999,0.819976850466543,0.94951062214481,-6.03453344845962,NA
"220068_at",-0.0185909805178949,3.74279349531473,-0.231705777261868,0.820113221726707,0.949545662457553,-6.03457537690878,"VPREB3"
"204596_s_at",-0.0151792907582648,3.23210476583207,-0.231700533437564,0.820117215539783,0.949545662457553,-6.03457660432675,"STC1"
"201993_x_at",-0.00871344383038438,11.4225515089156,-0.231614788895847,0.820182521222058,0.949547666897197,-6.03459667057755,"HNRNPDL"
"35254_at",0.0116866951033812,5.9298042651767,0.231550405184497,0.820231558748312,0.949547666897197,-6.03461173304575,"TRAFD1"
"202228_s_at",0.0138697076555626,9.6723832443552,0.231481416314174,0.820284104636377,0.949547666897197,-6.03462786827332,"NPTN"
"214388_at",-0.021813056645,3.42585650926338,-0.231268914551205,0.820445963817046,0.949563060387229,-6.03467753855413,NA
"216250_s_at",0.0093512672498531,10.4544345303311,0.231218197783281,0.820484595219955,0.949563060387229,-6.03468938643076,"LPXN"
