ID_REF,3-28-PD1_rep1,3-28-PD1_rep2,3-28-PD1_rep3,3-28-PD1_rep4,3-28-PD1_rep5,3-28-PD1_rep6,3-28_rep1,3-28_rep3,3-28_rep4,3-28_rep5,3-28_rep6
221057_at,8.838511143,9.430023773,8.731159741,8.792323647,8.792323647,9.029865045,8.25803323,9.249309881,7.810073604,8.807976182,9.481619293
221058_s_at,654.6497778,622.3186041,584.2828514,608.2894816,565.4555753,609.589463,577.9043595,532.2919401,584.2828514,579.9872206,572.0327854
221059_s_at,504.7490032,550.7550957,517.2464855,547.634796,547.634796,497.8070987,564.2273639,538.0631376,547.7412196,610.8171443,547.634796
221060_s_at,8.04824274,7.922663793,7.803872233,8.067322519,7.637459312,6.926919035,8.248011351,7.922663793,8.066168482,7.494516464,7.972994371
221061_at,10.44767052,9.949666917,8.421439309,9.610052048,9.939142544,9.095995802,10.32603721,10.78084427,10.11965258,9.0655711,9.416163543
221062_at,9.068312268,8.665478922,8.912745263,9.360553188,8.680944818,8.214052159,8.860719122,10.29942159,8.309500931,8.912745263,9.371795125
221063_x_at,91.62849928,92.60505976,89.76751242,113.2353867,102.8948753,93.52048081,111.191069,110.6101302,95.90859321,101.9363202,108.7283123
221064_s_at,16.49972349,17.05344008,16.92813804,17.10998267,15.00253114,16.52875337,23.86748854,15.48277588,16.49972349,14.26107836,15.09016812
221065_s_at,16.62241264,15.68356515,14.00890818,15.68356515,14.55109271,15.68356515,14.5654926,15.52538533,15.81798852,15.7555591,17.31532239
221066_at,7.898081589,8.486029985,8.562501063,8.259903462,7.528455978,8.09679599,8.250699565,7.704796005,8.386924145,8.507437396,8.27803685
221067_s_at,11.6363112,10.30757676,9.837188511,11.60579529,9.02621878,9.157065305,8.077310292,10.30757676,10.56093898,9.918152032,10.93639865
221068_at,21.68363997,15.92726248,19.86146334,18.42505907,21.11167482,17.90218668,16.74056527,18.83513133,18.65001755,17.65090885,17.62951855
221069_s_at,178.759651,165.2789987,172.9956952,173.2800824,144.621902,160.6354318,159.3488687,164.2555825,163.4156647,161.9732446,164.2555825
221070_s_at,7.272858318,9.687895394,8.075074595,8.127321888,8.097631459,7.855630931,7.520355861,8.097631459,8.341861758,7.502751095,8.097631459
221071_at,17.57950593,16.99765796,16.84934781,16.99765796,18.23949773,16.46820139,16.05004761,17.86067618,14.87503881,15.67934629,16.99765796
221072_at,9.720105399,9.293173726,9.465871587,8.025521308,9.432417673,8.242917555,9.036415837,8.182461464,8.938553057,7.785068231,8.963179888
221073_s_at,42.42654692,41.61625042,47.39463305,33.39717184,45.42398751,39.62856892,44.3942663,46.02922647,44.34172978,44.34172978,48.19981856
221074_at,13.21598079,11.83639477,11.70250576,12.38975597,13.5914253,10.96664489,11.76439451,10.77854725,12.27163333,12.56191952,11.73900915
221075_s_at,8.078057624,8.078057624,8.186093578,8.303714682,8.697555407,8.539167143,8.128539112,7.728228887,8.078057624,7.109607938,8.078057624
221076_at,7.46965912,8.023606514,7.694947788,6.950515848,7.314339386,7.46965912,7.745835081,7.025187237,7.46965912,8.903928866,7.056245361
221077_at,21.0706275,20.52853323,20.29403923,20.74060916,17.51980811,17.95232545,16.82492107,18.87772583,21.64420645,19.98283385,17.58518441
221078_s_at,56.82469723,56.82469723,43.11261269,56.82469723,66.00568122,71.47802014,60.15477842,50.95454312,64.68362123,53.28687943,55.94542985
221079_s_at,104.8331045,118.7101308,123.8525574,101.4341834,94.24680341,138.8428273,112.6877311,110.469803,103.8447077,107.9321571,127.7724958
221080_s_at,76.78123541,74.99475597,83.06541617,80.60110471,87.48970702,79.76475675,80.52935944,93.30993878,86.14079461,73.46776027,73.89160758
221081_s_at,133.3805945,136.0317208,137.4851067,154.258214,130.9192206,132.5994591,121.3898014,140.3776736,121.6446254,125.9085665,127.7327493
221082_s_at,117.1048405,106.9724109,119.6241698,105.5087216,122.4925407,111.6615271,109.8927699,98.98285665,120.9464936,107.0385277,111.3425752
221083_at,12.22176251,11.25314053,10.62469019,11.22564935,10.28455563,10.23447455,9.980132658,12.12269101,9.352279434,10.80055938,9.599902278
221084_at,8.035339221,7.253814776,7.174774796,8.18993046,7.928018472,8.035339221,8.747742009,9.279414867,7.807088362,7.836906173,8.035339221
221085_at,8.196179044,8.362168329,7.358327355,7.224802399,8.796823449,7.661873626,7.669869261,7.369221267,7.669869261,7.669869261,7.930830846
221086_s_at,7.959077659,8.582423044,7.999196219,7.887995712,7.161671477,7.090599638,8.646173849,8.275576344,6.54608846,7.887995712,7.887995712
221087_s_at,15.7145757,17.71398541,13.45615822,15.07385029,14.9420857,14.0621828,10.68239438,14.52972971,13.47741215,13.71796475,14.41867263
221088_s_at,9.521468695,9.638754389,8.833326176,9.958998321,10.35696508,9.521468695,8.634726437,10.02165896,9.472509514,9.439096017,9.805543087
221089_at,9.472725358,10.04012471,8.204579329,8.887663463,8.887663463,9.159115768,8.887663463,8.675580514,8.032781986,10.00731846,8.826530197
221090_s_at,250.2737627,256.3091491,253.636527,258.8464889,252.6947116,243.004631,231.2539988,243.2068095,250.2737627,244.5913584,250.2737627
221091_at,9.116758208,8.551176514,9.237631498,9.237631498,9.741191362,9.438103384,9.237631498,7.749253819,7.889126328,10.73021849,9.805543087
221092_at,8.154664911,7.534012459,7.28859234,6.642614773,8.152107181,7.534012459,7.539799274,7.534012459,7.889126328,7.321323423,8.017800678
221093_at,9.799515728,7.942941946,8.342496074,8.580903409,9.572932927,8.8111074,9.232889606,9.280792619,7.795274703,8.8111074,9.477567763
221094_s_at,111.573484,107.901039,104.9368843,105.2044872,103.8010399,98.85908154,96.56592268,93.42854726,105.0547915,97.81668634,105.1128366
221095_s_at,8.542648216,8.900539266,10.08956231,9.078760899,10.22452597,8.731497138,8.900539266,10.67349874,9.798762082,8.530862584,9.122456929
221096_s_at,99.27191408,99.24649411,110.9336567,110.9336567,103.1337395,110.9336567,112.4085285,150.1489674,121.139141,116.1322628,104.240273
221097_s_at,9.315472727,10.19555524,9.289725182,10.2431391,10.40449893,10.92455384,10.36647777,9.899922627,10.2431391,10.18155346,10.2431391
221098_x_at,10.21768309,13.29018736,11.81245185,11.81245185,11.58209946,12.60087951,11.79962481,10.89310689,11.81245185,11.83298542,11.80679341
221099_at,14.74274076,13.89563083,14.67855553,13.36981797,13.97658713,12.98028463,13.41063337,13.41063337,12.59682973,13.41063337,13.64772368
221100_at,12.51944715,11.24907742,11.36719097,10.84026549,13.1560682,10.7476885,10.76425752,11.36719097,11.36719097,10.68760387,12.51710105
221101_at,10.55269674,8.646157417,10.18881055,9.680767735,8.64290866,9.76855193,9.58941966,9.658367083,10.91629416,11.21203427,9.928240828
221102_s_at,8.042144279,9.513939904,9.59537662,9.519193252,8.078057624,9.0655711,8.582823012,9.0655711,9.774647707,9.951175861,9.0655711
221103_s_at,12.87469662,14.08738032,13.69446444,13.69446444,13.06754632,18.34412523,16.12909156,13.69446444,13.69446444,13.69446444,11.85747715
221104_s_at,8.349974794,7.779653615,9.311171795,8.349974794,9.48397791,7.694218568,8.434045513,8.285463706,8.10795523,8.242728061,8.733431607
221105_at,10.46567863,8.985875546,10.74209725,9.185375748,9.733510029,9.803953354,9.519409468,9.733510029,9.733510029,9.638299253,10.70968361
221106_at,13.97658713,10.87414145,12.43822319,11.76103786,10.31253841,9.441471184,11.41817669,11.21899092,10.66737687,10.79775417,9.807176315
221107_at,222.6482288,244.1701916,228.9101222,205.6334203,211.4013962,218.8884434,218.2279043,203.343135,215.5502596,224.5919168,218.4787039
221108_at,24.39995719,21.97170773,23.12180928,23.59780848,28.8778075,22.89875838,22.66990187,22.4191698,23.32194844,23.12180928,19.97345381
221109_at,12.50339453,12.50339453,12.63816153,11.67684811,13.78193298,12.34955488,12.50339453,13.10237929,12.54754913,11.32743311,11.92377915
221110_x_at,9.411484018,11.1808571,12.09483073,10.71206469,10.94557834,9.330862441,12.07920104,10.01995854,10.90298072,12.68665608,11.06228309
221111_at,14.18275715,15.77761134,15.35811808,15.86118548,14.75594765,12.9527819,13.73479083,12.89059952,14.13300774,15.24605185,12.79084643
221112_at,10.73021849,10.73021849,10.27332648,11.09382347,11.69911217,10.21295669,8.978439361,11.38395192,11.44666847,9.890474143,11.57338798
221113_s_at,25.72689384,23.69109977,20.24103882,19.89415191,20.07530306,19.72517884,16.70626069,16.55733971,20.10498413,19.94539684,19.81862661
221114_at,9.071638458,9.455241524,7.887016537,8.842060502,9.148156128,9.663426014,8.517181547,9.449252348,7.394659705,8.591334798,9.071638458
221115_s_at,10.85903684,10.74809391,10.22419306,11.73587743,12.14901064,10.85903684,11.65142093,9.575857394,10.33689794,10.60502887,11.38148749
221116_at,13.44439336,9.604677549,9.710556062,10.39063464,10.12263518,10.3330149,9.798762082,11.7314437,11.41063119,10.09631521,10.22502456
221117_at,10.27796437,7.792504534,9.102420118,8.244741852,9.174378785,8.380885494,8.00942989,8.441258605,8.945466302,7.245632134,9.082735961
221118_at,8.198447873,8.864347414,9.834586925,9.536323768,9.157139921,9.081798247,8.375595317,9.081798247,9.249237803,9.541763844,8.423870456
221119_at,9.62739844,9.076031896,8.821913803,9.62739844,9.886165801,9.342036081,9.238951901,9.168532068,9.62739844,10.23084137,11.57455709
221120_at,14.17579779,11.71009539,10.53678759,11.90627879,11.90627879,12.01090984,11.91997068,11.10393027,11.90627879,11.70778005,11.90627879
221121_at,10.70778052,10.42800546,9.694363338,9.26427777,10.49831099,9.586185632,11.01501094,12.96042185,10.94642675,9.761747138,10.53856212
221122_at,9.798762082,9.329901196,9.798762082,9.646008652,9.686656956,9.798762082,10.94982552,11.04326335,9.798762082,9.798762082,9.798762082
221123_x_at,70.18872794,71.75631936,78.42926621,72.01977807,62.25310827,67.19138022,68.45667159,76.8123086,71.70176624,81.34980555,62.17872954
221124_s_at,11.58015361,10.30593888,9.59537662,9.252529321,10.30593888,10.30593888,10.5620693,10.54646012,10.30593888,9.83138276,10.95545756
221125_s_at,11.15567195,10.55581472,10.21917333,12.19280816,10.21917333,9.66390033,9.325846102,9.318228357,8.862098976,9.859824161,10.21917333
221126_at,9.602014041,8.869493226,9.084606222,8.378551598,8.869493226,8.578577685,9.053888681,8.551327863,8.843306977,9.035825712,9.104953882
221127_s_at,7.66714331,7.380407212,7.7570088,8.548769367,7.297781487,7.165267418,7.889126328,7.689115748,7.689115748,7.689115748,7.209119641
221128_at,11.29897486,11.24100559,12.0678917,11.59294521,9.619479637,10.39844179,11.29526213,10.6131659,9.736057623,10.24436969,10.54904653
221129_at,9.679808559,9.350486873,9.459548715,9.416505903,8.865217261,10.34400905,12.01208039,9.020643053,9.225220643,9.938738786,9.459548715
221130_s_at,13.13647017,11.56153467,11.56153467,11.11411918,12.75874775,11.29464695,12.10773878,13.32266537,10.41291086,11.20101995,10.75178915
221131_at,16.50275343,14.65614773,15.1841685,14.65614773,17.38565068,12.64560843,12.78515997,14.46503083,14.46939301,15.47372226,13.67480867
221132_at,10.82363006,12.01653554,10.49471886,10.54332099,9.678210244,9.988770845,8.635894579,11.63023633,10.49471886,10.39546622,11.0129457
221133_s_at,10.13986526,9.794232023,8.563241081,10.97174564,9.105999843,11.76485517,11.19836513,9.833266216,10.75597893,9.733976584,9.585908111
221134_at,16.9730453,15.61859207,15.22807221,15.41924375,15.46230299,15.44004984,17.77638705,16.65890407,16.5856837,15.46230299,15.46230299
221135_s_at,88.03392581,73.39235577,75.10970829,73.39235577,73.39235577,78.34767974,67.80641522,75.79723273,71.97710838,74.29318747,60.15693237
221136_at,11.73949182,12.36435215,12.66813762,12.52071753,10.05369799,8.754974389,9.728790868,11.0646952,11.00298017,11.35780096,11.54070284
221137_at,9.95664048,9.476362285,9.90036689,11.13961914,12.71087843,9.129704554,11.18446015,10.27149944,10.37342106,11.83959643,10.40583692
221138_s_at,8.822616981,8.533394739,9.151372305,9.209268197,8.450249149,8.933131708,8.979661815,8.627817373,8.822616981,8.753269022,8.487172114
221139_s_at,67.35495578,70.54388356,78.16904149,66.08505209,67.48893522,79.01086454,59.78233515,66.08505209,60.55041013,57.36225632,51.23414211
221140_s_at,12.85442025,13.44136175,13.53114565,13.16104814,11.94974074,12.9603415,13.16104814,12.87987191,12.65087388,13.79513597,14.48705817
221141_x_at,20.65695645,14.67315898,16.24424475,16.12523608,17.07986019,17.67731135,16.5643174,19.54752992,16.57869036,17.40256275,17.32050179
221142_s_at,92.14072592,100.1171917,90.18981516,97.96458355,87.73467413,101.401434,91.6572886,95.79194918,99.66856921,102.6975456,95.79194918
221143_at,11.62725971,10.6752658,10.53336409,10.91533902,10.91533902,11.72165476,10.91533902,10.60203959,10.47904794,11.65074009,11.58123334
221144_at,6.888347928,7.009136343,7.838133257,7.780741563,7.401110828,8.237969366,7.361741284,7.239223441,7.192878061,7.933308579,7.401110828
221145_at,9.039944829,9.455241524,9.109960487,8.983522937,8.983522937,8.440773,7.264655318,9.104523045,8.626681636,8.552633946,7.765630277
221146_at,9.490238333,10.590409,10.85245933,11.34927183,11.43433757,10.04221858,11.33404549,10.85245933,10.85245933,11.09974063,10.85245933
221147_x_at,29.54460916,34.49584838,33.85205074,36.48312197,35.32677079,30.67097983,35.32677079,41.58068206,38.85048336,41.58068206,41.44459911
221148_at,8.485797173,8.166105778,9.409954545,8.951141212,9.02579565,7.829620606,8.391968668,9.114863768,9.72649522,7.923409012,8.023721278
221149_at,10.28700124,9.59485148,11.49842457,9.085095698,10.12684059,9.59485148,11.5769044,9.587971796,8.970720771,9.320762414,7.807445221
221150_at,12.72873168,12.86708963,12.75446635,12.49328238,14.42442164,11.37500324,12.75446635,11.55586001,16.0349742,12.75446635,14.69096231
221151_at,11.87205808,12.36274122,13.1650859,12.77286908,11.23033236,12.54208417,12.28504309,11.22043769,13.37644588,12.09428591,11.5523045
221152_at,7.744521844,7.037025654,8.155822883,7.87127041,8.027521907,7.719937304,7.327421797,7.494954336,7.404798202,7.87880416,6.714326061
221153_s_at,8.089216131,8.088017676,8.038232978,7.416941087,7.43963167,7.403567349,7.184510275,6.75513551,7.76182506,7.512563839,7.512563839
221154_at,8.227252299,9.004477004,7.794138777,8.026172659,9.000302601,7.500302513,8.112735491,9.733500272,8.227252299,8.676108522,7.915952872
221155_x_at,30.5865778,24.05345348,27.51012963,23.73166726,25.82164206,28.24979392,25.82164206,32.06143875,25.82164206,24.1006335,25.18002498
221156_x_at,8.170148167,7.263879224,7.306645897,6.985724121,8.04953598,8.130529324,8.659659761,8.40057681,7.929089191,8.846492688,8.130529324
221157_s_at,9.213101764,8.729355738,8.695908025,8.781547071,9.213101764,10.48375777,10.07534033,9.497004818,8.888836129,9.582169532,8.647815943
221158_at,198.5111091,205.7504889,182.4464908,208.0358511,204.3238282,219.122168,251.7569133,205.7504889,222.2729235,205.1101219,202.9180259
221159_at,9.154738434,8.620710554,9.154738434,10.70395137,8.371720247,8.225461851,9.048157626,9.400054724,9.291803477,9.154738434,9.050822326
221160_s_at,9.353105807,8.69312586,8.482826385,9.669530052,9.58430055,9.047137736,9.353105807,10.12148218,9.470534742,9.315097525,9.380044581
221161_at,9.171099086,7.5627472,8.336892442,8.674716359,10.41775733,8.406188604,8.098801221,8.764511974,8.799430084,8.764511974,9.163742489
221162_at,15.96916246,14.08606985,15.07920458,13.44166104,14.34892435,14.34892435,15.41807238,16.38168934,14.34892435,13.57268233,12.77320854
221163_s_at,13.55873998,13.05150871,13.89086012,12.14871427,13.25211112,11.79314578,11.38777677,11.26377869,13.05150871,13.87192623,13.18084591
221164_x_at,9.364502274,9.291880293,9.465436933,10.22969033,9.81893465,8.346401861,9.856161505,10.12365489,10.05961035,9.592392113,9.646008652
221165_s_at,12.88468783,13.31454277,13.98606263,15.55284847,12.0320008,13.40923258,12.89230841,13.06724855,14.10891617,13.02078027,14.23522779
221166_at,15.79231982,14.26808826,16.25689471,14.26808826,14.26808826,13.83408185,12.66492159,13.4067183,14.56188612,15.52811649,12.58631338
221167_s_at,10.27326467,10.60681909,9.215847085,12.4871525,9.236958683,8.446613505,9.2319255,10.68007155,9.933980832,9.439096017,9.872318849
221168_at,68.97606191,68.44290815,71.87633672,71.90871582,68.44290815,62.89560845,63.57098649,70.82905641,66.14537696,69.56174807,65.06686105
221169_s_at,8.380885494,7.956012407,8.286825688,10.53837008,8.488905223,8.193166691,7.916237419,8.437646052,8.938276123,8.437646052,8.638969962
221170_at,7.865000739,7.318737474,7.935125107,10.13675117,8.166105778,8.439571036,8.771781901,8.166105778,8.085793905,8.166105778,8.04030233
221171_at,11.24232859,9.006815837,10.33281194,9.098288058,10.30596238,8.660618423,8.515244715,10.5105061,9.521593914,10.05706407,10.00264413
221172_at,12.24284147,11.03625093,12.31436221,11.25987583,12.66582432,10.19730389,11.172916,11.67357421,12.31025037,9.831784932,10.69722603
221173_at,10.92714813,10.06033629,10.68908083,10.42950926,10.57995475,10.27297486,10.60469872,11.27296642,11.40842035,10.57995475,10.57995475
221174_at,9.894851225,9.120977169,9.638678622,9.107067892,10.80372868,8.679889117,9.492443241,9.638678622,9.638678622,9.963551227,9.813116022
221175_at,7.812957119,8.015589152,7.963272281,7.407513884,9.083809395,8.504980157,8.015589152,7.999196219,8.015589152,8.343740518,8.015589152
221176_x_at,32.68105159,27.55365335,30.47547617,27.52530078,27.52530078,25.24663049,26.61870358,27.76460215,28.53694412,25.08867248,24.04232415
221177_at,7.252878533,7.178234975,7.379742723,7.379742723,8.503027371,7.718643461,6.754889609,7.080670164,6.627497685,8.075349793,8.032591833
221178_at,8.528532119,10.52240529,9.066019668,9.364183025,10.69820548,8.517824001,8.229813848,9.593697833,9.364183025,9.364183025,8.808043712
221179_at,12.2778465,11.69249934,13.30433142,12.75459404,13.14419422,13.14419422,13.22220953,13.47742319,12.92310207,13.71424594,13.24807558
221180_at,10.71360146,11.43583417,10.13417156,11.11536421,13.21083692,11.43583417,11.15280054,11.73280785,12.51832844,10.61461071,11.23414538
221181_at,11.58229066,10.80030385,9.628232597,11.57536114,12.27346501,11.25287027,12.10773878,11.67255795,11.27234566,11.45269682,11.45269682
221182_at,9.721506827,9.297957369,9.538445359,9.478910095,8.837848891,9.538445359,9.737115662,10.40886352,10.40110075,9.439096017,8.648460508
221183_at,9.026403344,8.038050343,10.60469872,8.674716359,10.96605977,9.126250785,9.2418607,11.39556882,9.651496531,10.74194327,12.30929739
221184_at,8.899398142,8.186363557,9.47767965,8.036941166,8.003923589,7.427467081,8.003923589,7.859703617,8.003923589,8.46515089,8.003923589
221185_s_at,42.87844674,76.68938877,90.48808429,68.37428787,62.4550608,58.81329928,63.66464639,54.50332454,53.59191669,62.6328274,56.63140435
221186_at,8.702756773,9.639605731,8.93913203,9.865629494,8.489796359,8.497859781,8.930122868,7.791750516,9.804853187,9.282666543,9.629677311
221187_s_at,157.0192197,177.4777641,173.1903078,145.1780891,148.6346701,157.0192197,134.1536534,140.7487722,164.5373985,159.5121807,157.0192197
221188_s_at,11.87999881,11.87999881,12.73640941,11.90436205,10.60728614,11.31764839,12.70720696,12.26739978,11.24734127,12.39776501,10.66428501
221189_s_at,95.83740372,101.0946847,113.9397512,127.6778962,101.9770891,115.3291069,89.77676594,105.6192217,108.1863386,103.7283124,101.3667533
221190_s_at,641.571112,594.0947157,589.3657645,603.4808765,621.3828492,638.4890873,621.3828492,719.1077487,607.5464844,671.6004987,599.7326617
221191_at,20.94065024,18.30387574,19.73178435,19.14907249,25.08219145,18.35526026,23.06437163,19.14339205,22.75172199,20.48434673,19.11733966
221192_x_at,52.62030397,44.14266129,44.57696247,47.69668193,47.09859328,44.14266129,44.14266129,44.14266129,44.14266129,38.91239549,41.31124099
221193_s_at,354.8295648,392.8980699,352.8374191,364.2989733,319.8484173,381.9555753,352.0114185,377.9211087,346.688472,387.8957983,351.6764423
221194_s_at,136.9030942,131.5192197,140.5970767,140.8452922,128.6283104,131.5192197,110.2792899,119.0462279,133.8737646,132.4272641,142.566857
221195_at,19.27232818,22.55818936,20.76342166,18.79551353,22.8289536,20.56787593,22.55818936,22.55818936,22.86132533,22.92555708,25.93428512
221196_x_at,136.8161212,150.3843861,140.4282555,134.8627201,137.6124806,148.1252837,144.2178274,139.8976948,140.5982995,135.7366384,140.6646734
221197_s_at,12.65036309,11.47710375,12.86096586,13.52903483,12.83498498,11.54839582,13.14419422,13.5915035,12.19700476,12.38102284,11.9637216
221198_at,8.254004926,9.617390711,10.69949171,9.398050895,9.237631498,10.46360517,8.651291535,9.237631498,9.237631498,8.825264962,9.237631498
221199_at,10.71296248,9.656904784,8.731159741,9.098306885,9.513939904,9.375546812,9.710556062,10.79713515,9.238286493,9.582060013,9.513939904
221200_at,7.884412918,8.810972503,7.859884499,7.440391373,8.776447,7.819717252,6.335241494,6.448642629,7.889126328,7.40141081,7.134284469
221201_s_at,8.869493226,9.245304606,8.869493226,8.869493226,8.683609573,8.963824427,8.632523359,8.739552805,9.045148285,9.107807865,8.946603874
221202_at,8.349763885,9.052219922,8.850265658,10.24290742,9.557046556,7.984856458,9.264342465,9.504447793,9.071638458,9.082358498,9.071638458
221203_s_at,78.13265119,75.27995038,80.8465543,86.15848161,86.43756706,88.05719083,83.06164522,82.84001868,88.98514952,84.04651532,87.70059045
221204_s_at,11.88907118,9.527038005,10.83315687,10.83315687,10.39130209,10.5845306,11.89830236,12.07814642,10.62911906,11.98037578,10.19280663
221205_at,8.777340834,8.9396535,8.257681205,9.04833536,9.280113358,8.363757579,8.357599866,10.05293039,8.611262791,8.591220346,8.255571312
221206_at,106.2919484,98.59749317,102.3844847,107.0268952,106.7757163,106.2919484,106.2919484,119.6663311,100.3244607,106.082824,111.6919478
221207_s_at,61.37968262,69.61405393,78.13752651,68.82948014,80.10072011,91.90149078,82.86471228,71.93798389,76.16488333,81.78154187,78.96988436
221208_s_at,35.14265842,37.70551832,34.30532985,41.66391118,32.45249121,38.22022067,40.01106672,36.53030482,39.06567753,41.18431383,38.3873304
221209_s_at,11.81938346,11.59326517,15.06537164,11.27948168,13.3888161,12.03110572,10.74561471,11.58768202,10.08802312,11.88135129,12.22523274
221210_s_at,41.65898898,46.01006405,46.01006405,56.29885979,46.97507405,47.96625291,39.45236113,41.94066823,44.49938294,42.89864752,46.01006405
221211_s_at,8.025814744,8.166807748,8.873455933,9.723226914,8.452363743,8.970817892,8.873455933,8.607682908,8.873455933,9.708289061,9.990931487
221212_x_at,9.58496925,9.622271145,9.931783543,9.559992627,9.458517665,9.330818967,8.269746811,8.929119523,8.734841446,9.232767864,9.232767864
221213_s_at,20.21920673,27.55365335,28.7492746,29.27496443,24.51559653,36.81361653,31.40497228,23.04312614,29.39560025,27.55365335,27.55365335
221214_s_at,29.01758011,32.86993988,32.91084335,38.846953,33.71527892,33.71527892,35.1228548,34.63939646,31.44760121,38.21307596,34.52880472
221215_s_at,68.46675069,83.50106879,78.68825912,83.81924954,86.90603803,75.51195057,92.43032649,100.0618961,89.58483217,91.55472854,84.86803859
221216_s_at,108.9391662,113.0596203,127.2823036,141.9600074,139.7479583,132.8346591,140.9531633,158.112593,132.0236017,147.4919481,132.8346591
221217_s_at,23.74779189,17.78904789,19.42018632,21.33224915,20.53588268,18.33192595,20.56098903,22.51259575,19.50926985,20.53588268,22.55313706
221218_s_at,65.69914159,79.84557523,77.49130498,69.2316777,85.49100681,79.30978426,75.78599306,96.62831235,85.21821935,80.29823302,75.60412973
221219_s_at,98.03740443,103.5557777,86.85890121,102.6730834,96.17519203,104.9490502,91.0230495,92.64978194,96.39922414,92.22231424,87.1354263
221220_s_at,259.0281516,272.8672121,291.3010288,279.2170602,275.7308692,284.5333696,328.5610688,249.7455563,272.0010354,269.6000247,292.1621992
221221_s_at,54.20688156,54.25913918,41.41536071,52.56471028,52.87708748,49.91796151,52.56471028,58.57722231,58.37331492,43.14962614,45.78844018
221222_s_at,21.51085355,21.75632965,20.04920947,20.03683546,21.77156492,21.64420645,21.58157518,21.89837855,21.58157518,22.61243392,20.38161532
221223_x_at,25.68577102,25.97354923,18.39021754,24.10348119,29.04986758,18.27080416,28.18639218,24.85026491,24.2099216,28.46840913,19.30594422
221224_s_at,69.02942816,63.72104038,67.33138267,70.34222339,64.80201052,75.10103569,63.53575073,69.02942816,69.02942816,69.02942816,82.48050359
221225_at,10.51605423,11.12050777,12.82060672,8.592869088,10.57558413,11.0129457,10.14432334,11.70803658,10.85173665,11.77733634,11.17554483
221226_s_at,12.00905993,9.002671206,10.69949171,10.6752658,10.87997707,10.56524387,11.92295306,10.98137324,11.55781448,10.87997707,12.00405019
221227_x_at,70.38384555,71.3141743,76.16351091,76.31032492,67.93893857,72.22440253,75.06987287,82.75760588,70.21685406,82.35660102,76.419414
221228_s_at,9.548999256,8.7786381,8.729509606,9.181616931,10.78115079,7.95234684,8.931322181,10.04533408,8.542660682,9.568314033,8.741384214
221229_s_at,643.1555764,669.3716039,645.8096818,639.4800317,587.8687327,611.6101284,648.6038598,668.1898895,643.1555764,703.0960045,643.1555764
221230_s_at,349.031127,378.1192106,370.4920635,375.8894078,378.1192106,384.6081159,414.7987403,392.9686422,373.7507414,359.0010299,357.4456288
221231_s_at,17.37849222,15.04957288,18.43686771,15.04957288,13.69131522,15.04957288,14.11540106,16.65473849,15.45446289,14.5175149,13.76036788
221232_s_at,14.60659448,13.07664376,12.1953954,12.0570174,11.7794595,13.01873404,15.19494623,11.66179588,13.90466819,11.30130315,11.59525533
221233_s_at,9.090643075,8.768689625,8.614178927,8.631494139,9.36951716,8.104314363,8.504413483,8.029399806,9.205240566,8.680944818,8.680944818
221234_s_at,36.98104828,41.27490852,35.74758477,45.21639462,39.26054173,42.9526881,38.91345929,37.99912535,38.67277973,37.68199566,32.18538779
221235_s_at,122.3555831,124.9277382,105.6239856,127.2385014,135.8380046,137.9772033,143.0546428,123.370673,150.3378405,135.7762254,130.725373
221236_s_at,9.833713115,10.3103647,12.65148243,10.06646754,10.86074522,9.828432259,10.6045139,10.81138248,9.216766116,10.06646754,9.948825357
221237_s_at,21.43091621,19.16931458,17.56962977,17.55978582,20.47095971,17.64849178,17.64849178,19.66626586,14.45630549,16.87396521,15.26034344
221238_at,17.74312214,14.30706473,16.99765796,16.15823373,16.93319037,19.09045871,14.93688785,14.23913691,14.57084902,16.49014411,16.17470819
221239_s_at,8.512206613,7.559581409,8.512206613,8.704202197,8.724285623,7.475365102,7.973293485,8.582823012,8.600476178,8.512206613,8.512206613
221240_s_at,16.11159798,15.53890594,14.61524595,17.13689592,17.77534449,15.74702372,16.28801984,18.51541694,17.13689592,17.13689592,17.13689592
221241_s_at,9.207331254,9.497561145,9.653113198,9.602206876,10.56186154,9.559729084,9.980132658,8.345495619,10.75852083,10.5651637,10.60130503
221242_at,12.54859039,13.69446444,12.49958857,12.66670404,13.13655282,13.83266989,11.71753017,13.74367231,14.54478315,12.43818211,12.00681109
221243_s_at,8.924438014,9.213101764,10.38725182,10.41141661,9.213101764,10.33703529,8.27687632,8.75022562,8.451443613,9.140543201,9.55797664
221244_s_at,11.95347956,11.99743823,11.51984105,11.60579529,11.95347956,12.16064215,12.51317327,11.4956521,13.1715834,11.95347956,11.13615969
221245_s_at,68.02674935,72.19046274,67.9973416,66.08505209,73.27680767,75.8718786,74.35587298,69.8306092,69.44697079,84.84494186,70.8745053
221246_x_at,15.41042182,12.19685435,12.73595479,14.11314793,12.73595479,11.8403146,11.85780063,13.68718045,12.73595479,12.4203106,12.71777352
221247_s_at,42.17414894,48.858343,52.70828457,46.35775862,43.78517409,45.04984869,47.87654467,50.09554326,47.87654467,47.87654467,48.74635569
221248_s_at,21.70265223,23.26230564,23.46019924,20.46409614,21.52014034,21.79022884,24.39995719,20.92164597,18.5649126,21.06614727,21.52014034
