"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name"
"1421820_a_at",0.00200075000000066,9.366820875,0.0293043703363442,0.977191796342123,0.999954907561919,-5.12766636697369,"Nf2"
"1449401_at",-0.00323674999999936,5.656477375,-0.0292621879530428,0.977224617469665,0.999954907561919,-5.12766725661737,"C1qc"
"1417035_at",-0.00166249999999981,8.75279325,-0.0291840564842842,0.977285409858769,0.999954907561919,-5.12766890105756,"Sac3d1"
"1450920_at",0.00287525000000034,9.760089625,0.0291777035347379,0.977290352956735,0.999954907561919,-5.12766903457544,"Ccnb2"
"1460275_at",0.00391425000000027,8.209325375,0.0291680103768308,0.977297895003325,0.999954907561919,-5.12766923823739,"Gpr3"
"1432032_a_at",0.00409825000000001,5.697069375,0.0291633303739919,0.977301536418014,0.999954907561919,-5.12766933654423,"Artn"
"1429319_at",0.00227200000000233,10.24618825,0.0291222339660986,0.977333512717647,0.999954907561919,-5.12767019912669,"Rhoh"
"1426435_at",-0.00212799999999879,9.15651,-0.029120808376999,0.977334621940997,0.999954907561919,-5.1276702290269,"Tmem135"
"1431704_a_at",0.00172700000000074,5.26760775,0.0290103871877202,0.977420538689647,0.999954907561919,-5.12767254054708,"Ralgps2"
"1452048_at",-0.00162249999999889,10.84429925,-0.0290074058525745,0.977422858417297,0.999954907561919,-5.12767260283563,"Mrpl12"
"1417208_at",-0.00189924999999917,6.705995625,-0.0289513113037665,0.977466504700566,0.999954907561919,-5.12767377361679,"Amacr"
"1438708_x_at",-0.00223899999999773,7.63497125,-0.0289244960363027,0.977487369264564,0.999954907561919,-5.12767433249301,NA
"1428079_at",-0.00255374999999867,5.004030625,-0.0288831677588673,0.977519526222319,0.999954907561919,-5.12767519283135,"Fgb"
"1417798_at",0.00265174999999955,6.692098625,0.0288780667562389,0.97752349524443,0.999954907561919,-5.12767529893459,"Kdf1"
"1418922_at",0.00240050000000196,6.0955315,0.0287473406699752,0.977625211687457,0.999954907561919,-5.12767801170554,"Cadm3"
"1420474_at",0.00160975000000329,11.827823125,0.0287318692777027,0.977637249825169,0.999954907561919,-5.1276783319468,"Mtpn"
"1419480_at",-0.00550575000000047,10.374253625,-0.028731530355464,0.977637513537285,0.999954907561919,-5.1276783389602,"Sell"
"1422802_at",-0.00233149999999869,5.68879675,-0.0287190948823645,0.977647189460602,0.999954907561919,-5.12767859623321,"Ska3"
"1449107_at",0.00202850000000108,9.21271725,0.0287108459841261,0.977653607851942,0.999954907561919,-5.12767876683025,"Nudt4"
"1426740_s_at",-0.00268574999999934,7.704039375,-0.0285823598006186,0.977753581976946,0.999954907561919,-5.12768141775232,"Armc5"
"1449367_at",-0.00256574999999945,6.303142875,-0.0285804975615722,0.977755030973995,0.999954907561919,-5.12768145608657,"Trex2"
"1425379_at",0.00188500000000058,6.14269025,0.0285536105191781,0.977775951630106,0.999954907561919,-5.12768200927891,"Hgf"
"1424799_a_at",-0.00274849999999919,6.2789845,-0.0285332000822915,0.977791832887768,0.999954907561919,-5.12768242886958,"Gcc1"
"1432144_a_at",-0.00187750000000101,10.83016125,-0.0284483821965291,0.977857829364265,0.999954907561919,-5.12768416931284,"Rchy1"
"1420372_at",0.0017920000000008,7.599366,0.0284345938047373,0.977868558076378,0.999954907561919,-5.12768445175792,"Sntb2"
"1423678_at",0.0014240000000015,10.02888575,0.028427253342847,0.977874269672739,0.999954907561919,-5.12768460206605,"Cybc1"
"1448657_a_at",0.00229225000000079,8.866568875,0.0283410123358009,0.97794137369816,0.999954907561919,-5.12768636508799,"Dnajb2"
"1434280_at",-0.00445749999999837,11.44328275,-0.0282051603604083,0.978047080324595,0.999954907561919,-5.12768913144233,NA
"1449499_at",-0.0015389999999984,7.7082335,-0.0281825131354992,0.978064702207704,0.999954907561919,-5.12768959131549,"Hoxa7"
"1421914_s_at",-0.00147474999999949,10.422508375,-0.0281541700928751,0.978086756043456,0.999954907561919,-5.12769016632725,"Mrpl19"
"1439375_x_at",-0.00197549999999933,13.9293225,-0.0281055234633687,0.978124608227093,0.999954907561919,-5.1276911519012,NA
"1418645_at",-0.00190300000000027,5.42506925,-0.0280911663862177,0.978135779550887,0.999954907561919,-5.12769144244792,"Hal"
"1420579_s_at",0.00164250000000016,4.5805585,0.0280659412429971,0.978155407390998,0.999954907561919,-5.12769195257413,"Cftr"
"1426411_a_at",-0.00454774999999966,9.018080875,-0.0280620447114014,0.978158439307718,0.999954907561919,-5.12769203133255,"Strbp"
"1428502_at",-0.00272574999999799,7.955379375,-0.0280454118691191,0.978171381435181,0.999954907561919,-5.12769236739996,"Actr6"
"1422507_at",-0.00183099999999875,12.30549975,-0.0280086868269855,0.978199957463197,0.999954907561919,-5.12769310872576,"Cstb"
"1421236_at",-0.0024167499999997,7.576790125,-0.0279524426453651,0.978243721541194,0.999954907561919,-5.12769424217913,"Ripk2"
"1425362_at",-0.00244074999999959,7.229014125,-0.0278786059438179,0.978301174623914,0.999954907561919,-5.12769572670533,"Agfg2"
"1452449_at",-0.00222849999999942,6.158696,-0.0277378916524381,0.97841066619379,0.999954907561919,-5.12769854497134,"Hmbox1"
"1419010_x_at",-0.00322649999999998,4.7794265,-0.0277373766936812,0.978411066890576,0.999954907561919,-5.12769855525889,"Klk1b5"
"1418143_at",-0.00161249999999755,8.85488675,-0.0276391059621654,0.978487532869507,0.999954907561919,-5.12770051496109,"Vps45"
"1451971_at",0.00170225000000061,6.509960625,0.0276316697092735,0.978493319142407,0.999954907561919,-5.12770066297087,"Cul4a"
"1422105_at",0.0020265000000015,11.09857275,0.0274658272007735,0.978622364314201,0.999954907561919,-5.1277039535224,"Cd3e"
"1427225_at",0.00227400000000046,6.491174,0.0274315489934287,0.978649036912041,0.999954907561919,-5.12770463118103,"Epn2"
"1426053_a_at",-0.00197424999999959,7.500255875,-0.0272317437650225,0.978804510131876,0.999954907561919,-5.12770856436529,"Xpr1"
"1416013_at",-0.0014819999999991,11.8429215,-0.0272181119785723,0.978815117384405,0.999954907561919,-5.1277088316607,"Pld3"
"1424826_s_at",0.00162725000000149,8.484351875,0.0271708162641313,0.97885191946059,0.999954907561919,-5.12770975800915,"Mtss1"
"1429554_at",0.00132600000000066,9.4682135,0.0271616818135515,0.97885902722994,0.999954907561919,-5.12770993673373,"Entr1"
"1424005_at",0.00158950000000112,10.5087455,0.0270789134046606,0.978923431712803,0.999954907561919,-5.12771155344093,"B230219D22Rik"
"1417633_at",-0.00183574999999935,6.039585125,-0.0270568764816967,0.978940579304027,0.999954907561919,-5.12771198305442,"Sod3"
"1421292_a_at",-0.00136074999999773,10.651330625,-0.0270135478862051,0.97897429461749,0.999954907561919,-5.12771282673291,"Nelfb"
"1448747_at",0.00207950000000063,6.30495375,0.0269910699348014,0.978991785420256,0.999954907561919,-5.12771326388274,"Fbxo32"
"1436762_x_at",0.00143800000000169,9.199951,0.0269889376941714,0.97899344458453,0.999954907561919,-5.12771330533154,NA
