"ID_REF"	"GSM958123"	"GSM958124"	"GSM958125"	"GSM958126"	"GSM958127"	"GSM958128"	"GSM958129"	"GSM958130"
"1454930_at"	8.722438	8.471952	8.324255	8.329922	8.696932	8.490386	8.21269	8.325837
"1454932_at"	8.596466	8.627571	8.807449	8.795161	8.746891	8.783178	8.751251	8.949482
"1454940_at"	4.581778	4.747941	4.790709	4.713563	4.729227	4.803104	4.754569	4.707525
"1454941_at"	7.750578	7.79337	7.739893	7.689506	7.806571	7.683059	7.630299	7.816094
"1454943_a_at"	6.911251	6.701265	6.556459	6.563247	6.77012	6.740776	6.641869	6.566882
"1454946_at"	6.107275	5.894925	5.968814	6.130203	6.160648	5.891511	6.145322	6.103386
"1454947_a_at"	7.128949	6.66842	6.905322	7.077866	7.13927	6.782591	6.524536	6.746666
"1454953_at"	8.510136	8.502746	8.246615	8.262057	8.470806	8.532087	8.186125	8.307174
"1454954_at"	6.411005	6.019091	6.035585	6.139856	6.159406	6.052882	6.257042	6.074386
"1454955_at"	12.189716	12.060586	11.978301	12.022418	12.179361	12.044706	12.028723	12.001971
"1454959_s_at"	4.488303	4.568465	4.662471	4.558548	4.753353	4.480259	4.675452	4.734921
"1454963_at"	9.202501	9.269971	9.202501	9.057197	9.150181	9.262224	9.164091	9.068876
"1454964_at"	8.301641	8.268044	8.540228	8.421481	8.385295	8.217891	8.408611	8.450219
"1454967_at"	7.830501	7.849463	7.72209	7.833695	7.874634	7.894748	7.941546	7.685692
"1454970_at"	6.56123	6.624761	6.318504	6.248236	6.61127	6.673774	6.53495	6.322426
"1454971_x_at"	10.214406	9.104837	10.74519	10.67718	8.971425	10.609581	9.645193	9.416375
"1454972_at"	7.204797	7.110002	7.349418	7.261052	7.264862	7.0629	7.29679	7.309525
"1454974_at"	5.055761	4.937689	5.320374	5.037888	5.448486	4.868211	5.165514	5.313874
"1454977_at"	8.127504	8.157671	8.173049	8.099275	8.154171	8.107929	8.270492	8.089199
"1454979_at"	12.054768	12.076812	12.084077	12.091832	12.166014	12.101622	12.202352	12.086177
"1454984_at"	4.968232	5.056721	5.213049	5.206287	4.703344	5.107891	4.920961	4.935564
"1454985_at"	8.922444	8.93961	8.785407	8.79073	8.889712	8.931456	8.813845	8.767822
"1454987_a_at"	9.841965	9.845999	9.711291	9.798189	9.734038	9.878973	9.776874	9.828543
"1454993_a_at"	10.606798	10.537888	10.585306	10.578264	10.507798	10.594988	10.399828	10.527907
"1454998_at"	8.855993	8.864378	8.833123	8.814294	8.867141	8.798427	8.780412	8.842605
"1455001_x_at"	13.412232	13.588428	13.602415	13.605309	13.253556	13.631078	13.573751	13.594282
"1455002_at"	8.593381	8.592649	8.453029	8.442253	8.664644	8.47812	8.542643	8.475057
"1455005_s_at"	7.10688	7.071466	7.465075	7.260791	7.317902	7.11969	7.400021	7.397365
"1455006_at"	11.26394	11.329872	11.303923	11.314671	11.312886	11.315312	11.317626	11.307672
"1455007_s_at"	8.040518	7.685147	7.674825	7.972071	7.938588	7.699674	7.454396	7.901119
"1455008_at"	8.512367	8.234751	8.232954	8.279996	8.296853	8.173608	8.274757	8.306611
"1455009_at"	6.83631	5.831443	6.334488	6.1612	6.594715	6.463308	6.066994	5.770594
"1455012_s_at"	9.969969	9.886184	9.725893	9.869313	10.03977	9.721716	9.851956	9.845708
"1455013_at"	9.528448	9.584302	9.547689	9.394979	9.613148	9.586579	9.53275	9.342844
"1455017_a_at"	6.756143	6.660901	6.680985	6.771193	6.512455	6.628167	6.744679	6.738834
"1455019_x_at"	8.552381	8.341457	8.314521	8.303721	8.541229	8.350812	8.231928	8.364195
"1455021_at"	8.547385	8.661765	8.399562	8.567507	8.587382	8.80202	8.557329	8.603082
"1455026_at"	8.631957	8.558947	8.572008	8.393449	8.631244	8.605895	8.519704	8.459528
"1455030_at"	6.422329	6.661345	6.572994	6.705008	6.50206	6.981193	6.433706	6.706548
"1455035_s_at"	11.412743	11.3387	11.21513	11.243925	11.39134	11.29073	11.185853	11.18636
"1455036_s_at"	12.505792	12.469506	12.493518	12.487711	12.400148	12.440801	12.333918	12.50442
"1455039_a_at"	12.002976	12.064249	12.136901	12.098192	12.000511	12.047257	12.062969	12.033347
"1455040_s_at"	4.416159	4.21261	4.747353	4.439257	4.589044	4.343274	4.528669	4.372675
"1455041_at"	4.40403	4.500841	4.493102	4.394999	4.37487	4.416193	4.565347	4.333489
"1455042_at"	10.734235	10.614667	10.548666	10.692277	10.673834	10.688348	10.65164	10.679927
"1455045_at"	7.317938	7.282357	7.60845	7.531714	7.471763	7.438864	7.521993	7.509265
"1455047_at"	10.017353	9.874894	9.88334	9.891619	9.924428	9.905881	9.931613	9.868082
"1455053_a_at"	5.672535	5.425947	5.50208	5.466414	5.582052	5.606233	5.451185	5.531561
"1455054_a_at"	8.33904	8.292908	8.100453	8.349582	8.137529	8.442062	8.191356	8.243432
"1455056_at"	4.641561	4.65385	4.80067	4.75707	4.560177	4.563469	4.814674	4.552729
"1455058_at"	7.912969	7.692519	7.719803	7.592422	7.92845	7.545823	7.861368	7.70725
"1455060_at"	7.784256	7.745725	7.712065	7.673159	7.863235	7.572972	7.685649	7.574406
"1455061_a_at"	9.297538	9.31441	9.480368	9.525371	9.364101	9.287288	9.440853	9.393965
"1455065_x_at"	10.581409	10.128943	10.100181	10.188565	10.485564	10.197363	10.129371	10.064423
"1455066_s_at"	9.412541	9.353775	9.220156	9.364757	9.410183	9.399647	9.266093	9.245995
"1455069_x_at"	12.551969	12.680261	12.640048	12.664166	12.53482	12.656554	12.673119	12.655374
"1455071_at"	8.651827	8.697185	8.733392	8.753001	8.812843	8.747585	8.744934	8.738692
"1455072_at"	9.346251	9.081396	9.084296	9.116473	9.286508	9.245377	9.079184	9.08243
"1455073_at"	5.614637	5.750456	5.638352	5.515032	5.742514	5.706875	5.701038	5.796694
"1455076_a_at"	7.541032	7.355828	7.582215	7.476611	7.578425	7.32427	7.41315	7.540482
"1455077_a_at"	13.097312	13.182937	13.210708	13.16598	13.112436	13.154786	13.133766	13.195732
"1455084_x_at"	11.539211	11.356755	11.373084	11.627803	11.490721	11.420373	11.409401	11.59487
"1455089_at"	7.502997	7.419718	7.605842	7.470217	7.512955	7.446589	7.403046	7.463302
"1455090_at"	7.370094	7.108995	7.499221	7.286389	7.299796	7.02703	7.380388	7.268487
"1455092_at"	8.4667	7.970068	8.230283	8.249641	8.157301	8.027633	8.045707	8.254578
"1455093_a_at"	6.040866	5.992241	6.203153	6.208053	6.281792	6.133143	6.050137	6.294133
"1455098_a_at"	5.502106	5.643026	5.481813	5.576048	5.597352	5.394055	5.771663	5.776403
"1455099_at"	6.435258	6.364249	6.4974	6.411882	6.481983	6.554277	6.524256	6.728619
"1455100_at"	3.882624	4.10944	3.889749	3.905999	3.927492	3.935532	3.934173	4.025542
"1455105_at"	8.309688	8.300376	8.442886	8.463979	8.217891	8.45882	8.409956	8.502173
"1455106_a_at"	8.623715	8.544203	8.737908	8.462492	8.752231	8.554165	8.794916	8.60807
"1455109_at"	7.005128	6.985727	6.91813	6.852711	6.981972	6.944868	6.908344	6.934225
"1455115_a_at"	7.438604	7.542623	7.726085	7.424924	7.422086	7.349572	7.58758	7.667901
"1455126_x_at"	12.654823	12.769595	12.777134	12.785166	12.742307	12.640265	12.807629	12.778696
"1455128_x_at"	10.04511	10.01787	9.890841	10.01178	10.084014	10.068079	10.021437	9.927373
"1455129_at"	10.963942	10.821939	10.814638	10.864504	10.966291	10.783333	10.748725	10.722099
"1455131_at"	7.646025	7.532621	7.519754	7.436597	7.499414	7.441341	7.565949	7.376131
"1455134_at"	7.042151	6.826533	6.911011	6.907837	7.184334	6.763559	6.809445	6.682386
"1455136_at"	4.716802	4.552117	4.603976	4.663406	4.757794	4.547598	4.758814	4.734779
"1455138_x_at"	13.792196	13.717644	13.746659	13.751608	13.706675	13.765048	13.736761	13.758449
"1455141_at"	10.047875	9.987681	10.032258	9.875279	9.845696	10.339974	9.881259	9.988029
"1455143_at"	9.348589	9.182832	8.68007	8.80096	9.344472	9.290959	8.841668	8.888948
"1455149_at"	7.877788	7.571648	7.396824	7.457888	7.846626	7.65487	7.799767	7.502722
"1455151_at"	5.60216	5.591172	5.376358	5.401497	5.696281	5.431695	5.339419	5.451454
"1455152_at"	10.152695	10.419668	10.387489	10.415561	10.2252	10.397345	10.39436	10.412725
"1455155_at"	8.946681	8.843093	8.881342	8.937194	8.982868	8.887903	8.921987	8.865567
"1455156_at"	8.074708	8.339292	8.08574	8.305723	7.974289	8.241734	8.232807	8.282695
"1455158_at"	9.083529	8.828529	9.314752	8.802764	9.070364	9.058307	9.192538	8.942723
"1455167_at"	8.784144	8.82515	8.937234	8.829417	8.724154	8.651358	9.042115	8.917018
"1455168_a_at"	14.956265	14.891558	14.89801	14.904155	14.961477	14.905271	14.906222	14.891454
"1455171_at"	8.98811	9.178007	8.962609	8.955752	9.050827	9.066725	9.098256	8.956525
"1455175_at"	8.093092	8.078077	8.078368	7.998942	8.151693	7.874648	8.011611	8.057586
"1455176_a_at"	7.438102	7.431698	7.717742	7.701392	7.254002	7.599796	7.758443	7.721932
"1455177_at"	9.181477	9.482385	9.11835	9.19183	9.248024	9.296585	9.160501	9.26476
"1455179_at"	7.04615	6.845327	6.711108	6.706095	7.036439	6.650326	6.822719	6.695363
"1455180_at"	4.446785	4.423347	4.427932	4.142347	4.399334	4.29073	4.240589	4.408903
"1455182_at"	6.624052	6.625219	6.638315	6.857935	6.733549	6.553725	6.648393	6.692315
"1455184_at"	7.70993	7.5395	7.584859	7.658332	7.806461	7.621035	7.705514	7.445754
"1455191_x_at"	9.328838	9.090727	9.1155	9.011957	9.209849	9.109997	9.155506	8.950516
"1455195_at"	9.934302	9.57584	9.701741	9.846635	9.66357	9.758698	9.716505	9.829269
"1455198_a_at"	7.881494	8.041606	7.908236	7.954843	7.761391	8.144425	7.97488	7.792197
"1455201_x_at"	6.106055	5.831153	5.939248	5.913707	5.980648	5.830127	5.987783	5.783602
"1455202_at"	5.800715	5.866221	5.968966	5.853242	6.122281	5.93117	5.924505	5.763037
"1455204_at"	8.440067	8.463438	8.386741	8.391193	8.491226	8.512521	8.381586	8.368836
"1455205_a_at"	9.716285	9.813353	9.604201	9.678554	9.723637	9.657658	9.588689	9.618682
"1455206_at"	10.207093	10.158709	10.092685	10.146372	10.123946	10.133848	10.15579	10.142858
"1455207_at"	9.035449	9.447442	9.398288	9.335639	9.070773	9.323291	9.378427	9.371646
"1455209_at"	4.209618	4.170298	4.146639	4.277299	4.172208	4.139633	4.180198	4.278661
"1455211_a_at"	12.093021	12.113159	12.072747	12.12814	12.123228	12.035396	12.097609	12.072818
"1455214_at"	6.064801	6.200582	6.008577	6.14534	6.089294	6.25853	6.644027	6.340553
"1455220_at"	7.14796	7.716795	7.254899	7.368744	7.491663	7.312563	7.417525	7.458467
"1455222_a_at"	10.356439	10.383757	10.366351	10.420801	10.337361	10.635407	10.412754	10.415131
"1455229_x_at"	9.526545	9.640718	9.480049	9.47947	9.565286	9.579733	9.519339	9.408029
"1455231_s_at"	6.514113	6.508598	6.534087	6.544426	6.654635	6.544129	6.677947	6.457571
"1455232_at"	4.405519	4.562392	4.574257	4.356889	4.513945	4.156102	4.627687	4.532614
"1455233_at"	6.595342	6.31536	6.588809	6.319988	6.517243	6.121836	6.610794	6.457059
"1455235_x_at"	9.153834	8.941199	9.28551	9.380359	8.954379	9.19336	8.923484	9.051857
"1455236_x_at"	13.39118	13.53198	13.57885	13.611235	13.480545	13.488877	13.598231	13.608484
"1455237_at"	8.904593	8.69077	8.503274	8.582386	8.881072	8.707678	8.63329	8.581422
"1455239_at"	5.98809	6.313936	6.226165	6.330062	6.306266	6.122448	6.248236	6.174578
"1455242_at"	9.7775	9.603446	9.544973	9.538706	9.89698	9.605023	9.552472	9.494362
"1455245_x_at"	14.520073	14.48028	14.508005	14.457949	14.506009	14.53135	14.48322	14.4601
"1455252_at"	7.569305	7.579005	7.482022	7.393705	7.535651	7.502347	7.404671	7.495295
"1455253_at"	6.856424	6.944224	6.892471	6.917296	6.801876	7.148893	6.932534	6.893139
"1455254_at"	8.943656	8.715057	8.792339	8.699574	8.895912	8.699162	8.829091	8.79689
"1455255_at"	8.171703	8.051474	7.902292	7.979257	8.045717	7.971464	8.038231	7.92654
"1455264_at"	9.361463	8.667424	8.711132	8.636117	9.241515	8.65289	8.851498	8.864483
"1455265_a_at"	11.49259	11.712894	11.908082	11.61653	11.502582	11.90138	11.924526	11.684989
"1455269_a_at"	12.810107	12.937558	12.887025	12.985171	12.801452	12.930998	12.886378	12.930373
"1455271_at"	6.414452	6.449623	6.494594	6.458014	6.452596	6.377021	6.570689	6.464166
"1455276_x_at"	7.404908	7.482781	7.686649	7.435112	7.650953	7.268191	7.873517	7.725651
"1455279_at"	6.04945	7.01996	6.546917	6.767443	6.360367	6.735038	6.551108	6.87034
"1455281_at"	6.840807	6.689668	6.827019	6.577196	6.710083	6.560334	6.710083	6.773443
"1455282_x_at"	7.622699	7.615528	7.639473	7.59411	7.598017	7.677925	7.699477	7.62026
"1455283_x_at"	11.898029	11.939388	11.842198	11.886655	11.926796	11.846482	11.938981	11.890358
"1455284_x_at"	5.037888	5.076337	5.130191	5.133095	5.162414	5.163194	5.20511	5.219952
"1455285_at"	7.592626	7.761985	7.702735	7.84805	7.838002	7.526974	7.839501	7.703391
"1455286_at"	10.452437	10.640336	10.614392	10.596955	10.513018	10.581541	10.74857	10.606321
"1455288_at"	7.0485	6.605992	7.469166	7.4134	6.693924	7.203754	7.060917	6.838181
"1455290_at"	7.57142	6.824974	7.069914	6.760711	7.088702	6.674845	6.981593	6.866836
"1455291_s_at"	8.509436	8.031225	8.179134	7.99252	8.008351	8.052245	8.238022	7.992892
"1455298_at"	4.584692	4.533531	4.545901	4.653024	4.658906	4.681352	4.596364	4.784006
"1455302_at"	5.064776	4.873509	4.89988	4.891539	5.040454	5.103578	5.053458	5.122717
"1455305_x_at"	12.597905	12.680822	12.67234	12.650043	12.614765	12.735991	12.619415	12.570469
"1455310_at"	7.806461	7.685747	7.514405	7.433719	7.74941	7.611047	7.58377	7.253227
"1455315_at"	9.013077	8.830471	8.619305	8.635713	9.003295	8.8031	8.755605	8.444381
"1455316_x_at"	13.689505	13.417091	13.506936	13.659651	13.619128	13.445072	13.541213	13.670891
"1455319_x_at"	14.454471	14.435935	14.427663	14.404194	14.505229	14.396296	14.409636	14.41469
"1455326_at"	7.645559	7.56327	7.634666	7.609193	7.674036	7.614752	7.644343	7.653816
"1455332_x_at"	5.886099	6.009795	6.03279	6.030139	6.132184	6.074248	6.069068	6.057802
"1455335_at"	7.626845	7.677268	7.793514	7.672752	7.794895	7.6084	7.876974	7.82764
"1455338_at"	5.661793	5.533624	5.742801	5.515	5.736996	5.433807	5.797851	5.731837
"1455339_at"	9.047427	9.121478	8.909997	9.085327	9.198913	9.025402	9.030371	8.980313
"1455343_at"	5.00311	5.190077	4.93182	4.912543	4.941504	5.106835	5.095792	4.818922
"1455346_at"	4.431256	4.507808	4.470039	4.444709	4.576828	4.507282	4.599904	4.684058
"1455348_x_at"	14.825131	14.799053	14.751515	14.783153	14.822132	14.771367	14.772556	14.757155
"1455349_at"	10.160327	10.119655	10.148038	10.125023	10.124265	10.094675	10.164937	10.178231
"1455350_at"	8.719378	8.755094	8.764017	8.757127	8.674773	8.735519	8.724487	8.70288
"1455356_at"	9.102704	8.926743	8.863987	8.936681	9.106878	9.025257	8.819981	8.745246
"1455357_x_at"	12.911204	12.837658	12.939959	12.870773	12.8913	13.034995	12.711698	12.898129
"1455363_at"	7.561183	7.352584	7.503495	7.262955	7.536118	7.223607	7.361525	7.512644
"1455364_a_at"	14.909762	14.864217	14.822991	14.827917	14.898622	14.85904	14.834167	14.850537
"1455366_at"	6.071788	6.03929	5.978136	5.963272	6.048737	5.917987	5.873767	6.120788
"1455367_at"	6.361427	6.472956	6.355978	6.278099	6.32093	6.531412	6.339507	6.402478
"1455371_at"	7.216294	7.125305	6.99847	7.198419	7.159012	7.135258	7.01423	7.069173
"1455372_at"	4.871746	4.755807	4.935422	4.918744	4.923027	5.022852	4.848681	4.967603
"1455382_at"	5.061701	5.155416	5.073764	5.106119	5.180434	5.061701	5.115255	4.912444
"1455384_x_at"	9.024063	9.003972	9.079327	8.939708	9.053546	9.070145	9.05237	9.031404
"1455385_at"	8.311766	8.569719	8.41357	8.600138	8.456784	8.498894	8.445431	8.499461
"1455388_at"	8.784561	8.843093	8.746999	8.865814	8.694794	8.80792	8.720625	8.849089
"1455393_at"	6.656113	5.57727	6.937104	7.059191	5.536376	7.100312	5.787124	5.826323
"1455405_at"	6.155685	6.061345	6.162359	6.15777	6.223416	6.160549	6.213602	6.309973
"1455408_at"	5.219151	4.930104	4.889962	5.025293	5.414772	4.983495	4.971364	5.016216
"1455414_at"	5.73751	5.903071	5.861889	5.878274	5.745434	5.721219	5.784968	5.808204
"1455421_x_at"	4.107323	4.144256	4.001203	4.081552	4.114353	3.949262	4.123318	4.041411
"1455422_x_at"	4.788223	4.729319	4.653253	4.535085	4.719943	4.733528	4.733649	4.707333
"1455423_at"	4.588465	4.748455	4.859006	4.613412	4.615886	4.651949	4.730051	4.891938
"1455424_at"	3.835126	4.010445	3.956709	3.962154	3.915005	3.854336	4.054183	3.922367
"1455431_at"	4.266898	4.412615	4.263098	4.286019	4.408161	4.312585	4.17369	4.361424
"1455433_at"	6.334434	6.296264	6.208152	6.195807	6.306006	6.773324	6.177822	6.258049
"1455434_a_at"	9.52897	9.236523	9.418322	9.307956	9.451282	9.290247	9.303649	9.170045
"1455435_s_at"	5.144391	5.089856	4.906637	5.014688	5.236345	4.93731	4.931453	5.153715
"1455439_a_at"	14.473076	14.586504	14.573665	14.639231	14.471571	14.555439	14.550827	14.630117
"1455441_at"	8.310828	8.021852	8.074409	8.124696	8.184522	8.002737	8.163799	8.071551
"1455446_x_at"	8.677163	8.528895	8.456134	8.532959	8.533396	8.507728	8.481851	8.693595
"1455447_at"	5.771239	5.737172	5.885115	5.807948	5.875786	5.853257	5.864256	5.901915
"1455456_a_at"	10.607318	10.541507	10.466238	10.406252	10.723905	10.429291	10.523756	10.403143
"1455457_at"	5.733665	5.533767	5.521859	5.606438	5.585021	5.619845	5.636519	5.773646
"1455458_x_at"	9.55765	9.58677	9.602346	9.632386	9.488876	9.593524	9.516237	9.5436
"1455462_at"	6.778796	6.818936	6.950381	6.796418	7.024431	6.726663	7.129593	7.015845
"1455466_at"	5.040049	5.092019	5.028975	5.014851	5.083271	4.981999	5.262452	5.299241
"1455470_x_at"	9.996972	10.163761	10.260614	10.273064	9.874364	10.301525	10.193899	10.254749
"1455474_at"	6.652213	6.396784	6.511384	6.576986	6.604265	6.775985	6.52235	6.629241
"1455475_at"	6.615291	6.771709	6.855379	6.707334	6.591468	6.73971	6.557618	6.715428
"1455477_s_at"	8.112681	7.78272	7.871337	7.833119	8.14039	7.83136	7.985833	7.880264
"1455479_a_at"	13.552112	13.512107	13.391654	13.503996	13.496825	13.510961	13.426492	13.544687
"1455480_s_at"	12.938028	12.925092	12.89414	12.88627	12.877839	12.95875	12.803485	12.868458
"1455482_at"	8.980932	8.884844	8.71851	8.800032	8.920712	8.874147	8.86385	8.731818
"1455484_at"	5.611164	5.682698	5.714295	5.668135	5.651614	5.803257	5.720881	5.757442
"1455485_x_at"	14.777305	14.805645	14.810103	14.794456	14.766102	14.822046	14.779898	14.783408
"1455486_at"	5.471487	5.633645	5.562132	5.434821	5.57161	5.530639	5.491066	5.393984
"1455488_at"	7.916497	8.094147	8.027807	8.023365	7.977802	8.010929	8.035832	8.04375
"1455490_at"	4.626861	4.7859	4.752202	4.854279	4.925985	4.810987	4.797488	4.788171
"1455491_at"	9.853483	9.818773	9.721221	9.857118	9.861924	9.883799	9.739757	9.841153
"1455493_at"	7.564007	7.495954	7.460299	7.559651	7.49817	7.507351	7.254744	7.559346
"1455494_at"	5.45625	5.43409	5.655942	5.684244	5.627192	5.48515	5.73049	5.769755
"1455504_a_at"	10.910117	10.96216	10.851641	10.927359	10.834313	10.951767	10.884383	10.975101
"1455505_at"	7.729676	7.534624	7.342185	7.497742	7.450487	7.675291	7.500999	7.511023
"1455511_at"	5.322321	5.424466	5.445803	5.389185	5.604735	5.486662	5.401213	5.598498
"1455517_at"	6.736228	6.974304	6.776612	6.76527	6.800328	6.59847	6.932129	6.887357
"1455526_at"	8.452699	8.449062	8.484305	8.441428	8.350521	8.475403	8.399358	8.59742
"1455530_at"	5.330615	5.19634	5.188036	5.016003	5.157268	5.054867	5.244758	5.026825
"1455531_at"	5.564005	5.475424	5.651146	5.410113	5.449677	5.27059	5.691713	5.454822
"1455534_s_at"	9.205378	9.166507	9.044174	9.02064	9.172616	8.985934	8.8817	9.098068
"1455539_at"	6.948416	6.938295	6.984308	6.887812	7.015564	6.830668	7.012501	6.944462
"1455540_at"	5.475214	5.258295	5.425584	5.486416	5.529101	5.406391	5.461265	5.669915
"1455546_s_at"	12.309445	12.1918	12.094167	12.030318	12.325108	12.076654	12.14761	12.094454
"1455550_x_at"	12.024501	12.048308	12.251894	12.212537	11.882595	12.321515	12.009076	12.184114
"1455551_at"	6.945562	6.87386	6.963379	6.962129	7.161237	6.849044	7.052456	6.985048
"1455556_at"	10.506681	9.960257	10.020622	9.910134	10.471293	9.970285	9.922097	9.823375
"1455562_at"	7.273457	7.174037	7.250731	7.245324	7.183965	7.226822	7.11272	7.239898
"1455563_at"	9.569894	9.790102	9.643394	9.784715	9.719504	9.758059	9.717136	9.754663
"1455570_x_at"	9.539547	9.255785	9.299107	9.526716	9.306083	9.537003	8.997995	9.124787
"1455571_x_at"	13.035655	12.862803	12.914092	12.845659	12.780481	13.04951	12.803199	12.843736
"1455572_x_at"	14.640537	14.666791	14.662574	14.627585	14.645436	14.701182	14.616771	14.624071
"1455573_at"	5.946572	5.887805	5.777579	5.89713	5.862168	5.718137	5.968644	6.170916
"1455575_at"	6.850676	6.736683	6.722359	6.8274	6.919022	6.748293	6.811019	7.008796
"1455578_x_at"	15.194087	15.223618	15.205977	15.240456	15.175524	15.202578	15.177629	15.218038
"1455579_at"	4.248531	4.364456	4.355568	4.277241	4.556006	4.288227	4.639431	4.427586
"1455581_x_at"	8.018098	8.291413	8.48514	8.691063	7.91985	8.762053	8.289208	8.433733
"1455582_at"	7.171553	7.040611	7.486442	7.267908	7.311892	7.244693	7.055844	7.079818
"1455587_at"	4.870373	5.200762	5.231842	5.102369	5.184089	5.049942	5.119088	5.028916
"1455593_at"	5.09249	5.284811	5.186061	5.24956	5.366913	5.24808	5.410568	5.227578
"1455601_at"	6.006114	5.970931	5.990947	5.921938	6.123471	5.92895	6.026683	5.937485
"1455602_x_at"	5.109454	5.560129	5.387898	5.460215	5.293847	5.547029	5.369686	5.555732
"1455605_at"	7.143635	7.032318	7.186113	6.906452	6.902661	7.058002	7.060027	7.007395
"1455611_at"	7.413509	7.497222	7.201478	7.389886	7.427196	7.576702	7.213984	7.107082
"1455615_at"	6.499001	6.562786	6.640388	6.758454	6.711737	6.414732	6.715411	6.760716
"1455618_x_at"	4.591951	4.498703	4.448014	4.41148	4.667058	4.349832	4.587569	4.699978
"1455625_at"	7.901871	7.753125	7.694305	7.688654	7.84768	7.704757	7.710981	7.662098
"1455626_at"	4.999427	4.99648	5.243486	4.942594	5.143378	5.109529	5.254511	5.268339
"1455628_at"	6.057206	6.018024	6.17813	6.161359	6.077211	6.07135	6.192726	6.387649
"1455631_at"	5.204214	5.179558	5.261572	5.111151	5.244812	5.240253	4.987908	5.08755
"1455632_at"	5.236624	5.179708	5.484991	5.245637	5.212054	5.326726	5.335215	5.531654
"1455639_at"	7.748048	7.747261	7.713423	7.691421	7.6971	7.534225	7.747475	7.679398
"1455640_a_at"	11.524198	11.597406	11.57695	11.585157	11.588954	11.613064	11.677069	11.57039
"1455641_at"	4.311333	4.283907	4.494906	4.45179	4.340986	4.299599	4.513655	4.490635
"1455642_a_at"	6.126012	5.934454	6.374292	6.254969	6.188146	6.211297	6.214222	6.023262
"1455644_at"	7.986475	8.195032	8.184734	8.152925	8.032644	8.094112	8.27553	8.224498
"1455650_at"	5.666555	5.568986	5.661667	5.668852	5.909838	5.574128	5.692151	5.883108
"1455653_at"	5.04124	4.912406	4.943893	5.0844	5.145998	5.115554	4.837304	4.900749
"1455655_a_at"	11.670634	11.627177	11.548785	11.564695	11.477879	11.72818	11.439969	11.588932
"1455662_x_at"	14.750262	14.679853	14.634252	14.717915	14.740292	14.663649	14.658927	14.71729
"1455675_a_at"	10.609312	10.441602	10.494303	10.483066	10.438449	10.59203	10.452598	10.454583
"1455676_x_at"	9.562952	9.502062	9.339238	9.395493	9.403205	9.71994	9.402321	9.377194
"1455677_s_at"	6.437842	6.299287	6.417903	6.334816	6.243919	6.276312	6.48631	6.398185
"1455678_at"	7.831012	7.48441	7.75691	7.495591	7.740267	7.477616	7.624983	7.828923
"1455683_a_at"	5.151707	5.285711	5.207062	5.165761	5.142446	5.155696	5.260156	5.24415
"1455685_at"	6.916283	6.633682	7.058786	6.783551	6.545887	6.885397	6.754333	6.854584
"1455691_at"	8.244395	8.207688	8.364531	8.29831	8.253811	8.226835	8.218245	8.417794
"1455692_x_at"	9.261226	10.026025	9.857055	10.081299	9.242591	9.96796	9.784399	10.057176
"1455693_x_at"	14.530932	14.509945	14.575852	14.523565	14.554118	14.586671	14.52907	14.578212
"1455694_at"	7.982598	8.490796	8.234567	8.29918	8.143323	8.469394	8.406536	8.334916
"1455696_a_at"	9.974574	9.999804	10.005128	9.899626	9.746013	10.2326	9.847386	9.840695
"1455698_at"	5.928262	5.500212	5.879016	5.600846	5.82339	5.491471	5.745505	5.696767
"1455700_at"	7.952882	7.898895	7.633885	7.707101	7.710098	7.648859	7.780805	7.686837
"1455710_x_at"	9.271761	9.169707	9.231927	9.17102	9.258355	9.128284	9.236031	9.240342
"1455713_x_at"	12.509324	12.463184	12.468597	12.395326	12.55379	12.376214	12.547132	12.391217
"1455715_at"	6.364841	6.222995	6.163975	5.918155	6.175936	6.24694	6.384446	6.052258
"1455719_at"	12.617228	12.794819	12.824931	12.763158	12.67615	12.741611	12.886542	12.757669
"1455725_a_at"	13.646619	13.669696	13.691665	13.690231	13.659855	13.610649	13.67091	13.635037
"1455727_at"	8.538741	8.674491	8.676544	8.594953	8.561637	8.61957	8.682882	8.525169
"1455730_at"	8.984808	8.814141	9.031686	8.81327	8.942055	8.646855	9.077911	8.847291
"1455731_at"	8.987978	8.866872	8.92323	8.805945	8.990592	8.865956	8.916768	8.724043
"1455733_at"	9.317947	9.241345	9.143667	9.183674	9.289411	9.189229	9.095266	9.203003
"1455734_at"	8.071426	8.157886	8.264363	8.124058	8.028075	8.168717	8.322993	8.19245
"1455740_at"	9.962593	9.510425	9.53062	9.603833	9.833773	10.145337	9.360268	9.540178
"1455741_a_at"	8.820353	8.434569	8.610785	8.439689	8.664911	8.660341	8.561786	8.099146
"1455742_x_at"	13.251138	13.250649	13.32815	13.244938	13.181839	13.322955	13.223737	13.253264
"1455747_at"	5.910656	5.909794	6.049288	5.936411	6.026975	5.865757	6.281317	6.114336
"1455748_at"	6.17348	6.264473	6.29641	6.18197	6.275257	6.399714	6.205338	6.370019
"1455749_x_at"	10.098982	10.353403	10.285307	10.337037	10.149763	10.248636	10.265134	10.258426
"1455752_a_at"	11.370564	11.440563	11.342102	11.411669	11.41533	11.422321	11.373841	11.368567
"1455758_at"	6.333616	6.520016	6.559818	6.547504	6.567743	6.547879	6.739828	6.646513
"1455764_at"	6.702959	6.406448	6.512159	6.460329	6.576936	6.510347	6.526562	6.488813
